Protein_id	Protein_description	Gene_name	hrp_1	hrp_2	h2o2_1	h2o2_2	t4_1	t4_2	t5_1	t5_2
Q9VPE8	GH18546p	Dmel\CG5955	5.8495	5.9485	6.5019	6.5107	5.9372	5.9653	5.4113	5.3526
Q9VTW2	Inositol polyphosphate 5-phosphatase E	INPP5E	5.9909	6.0763	6.0705	5.9172	5.9255	5.9896	5.7894	5.7152
Q9V5C6	Proteasome subunit alpha type-3	Prosalpha7	6.0376	5.8864	6.0355	5.9139	5.9384	5.9193	5.8331	5.8989
P18106	Tyrosine-protein kinase Fer	FER	5.6529	6.0137	5.9077	6.0213	6.0424	6.0814	6.042	5.7006
C6SUX5;Q9VAL0	Microsomal signal peptidase 12 kDa subunit (Fragment);Signal peptidase complex subunit 1	Spase12;Spase12-RA	5.3818	6.5687	5.4404	6.6062	6.5474	6.5998	5.1202	5.1935
F3YD90;O44334;Q7K579	Diacylglycerol kinase;Diacylglycerol kinase;Diacylglycerol kinase	Dgkepsilon;Dgkepsilon-RA	5.8791	5.903	5.9258	5.9535	5.795	5.8525	6.1634	5.967
Q8SY96	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	CG32500	6.3972	6.0456	5.8167	5.8463	5.8367	5.8336	5.612	6.0503
O97062	Ccp84Ae	Ccp84Ae	6.0397	5.7058	5.8401	5.6861	5.7743	5.6954	6.3389	6.3579
Q9W140	Regulatory protein zeste	Dmel\CG3548	6.2269	5.9412	6.0335	6.0127	5.8848	5.9776	5.5375	5.8238
A0A0B4KF57;A0A0B4KG14;Q8T0A7;Q9VMY8	Auxilin, isoform D;Auxilin, isoform C;LD15107p;Auxilin, isoform A	aux	6.1329	5.8134	6.0629	5.9146	5.8062	5.8478	5.8178	6.0411
Q9W4M9	tRNA (cytosine(34)-C(5))-methyltransferase	Nsun2	5.9302	5.9248	5.9828	5.9349	5.8287	5.8971	5.9569	5.9646
A0A0B4KGH0;A0A0B4KHR4;Q9VDW6;Q9VDW6-1;Q9VDW6-2;Q9VDW6-3;Q9VDW6-4	Dystrophin, isoform K;Dystrophin, isoform I;Dystrophin, isoforms A/C/F/G/H;Dystrophin, isoforms A/C/F/G/H, Isoform A;Dystrophin, isoforms A/C/F/G/H, Isoform C;Dystrophin, isoforms A/C/F/G/H, Isoform F;Dystrophin, isoforms A/C/F/G/H, Isoform G	Dys	6.1404	6.0106	5.2415	6.0788	5.9244	5.9278	5.9119	6.1815
Q7KV84;Q7YTX2;Q8I939;Q8I940;Q8IGI3;Q9VZV9	Glycerol kinase;ATP:glycerol 3-phosphotransferase 5;Glycerol kinase;ATP:glycerol 3-phosphotransferase 5;Glycerol kinase;ATP:glycerol 3-phosphotransferase 5	CG1271;Dmel\CG1271	5.9464	5.8871	6.0545	5.8216	5.9028	5.9269	5.9593	5.9175
C1C3C5;F2FB81;H5V8D0;M9NCT2;M9PCP4;Q9VKM2;X2J5L4	Wiskott-Aldrich syndrome protein family member;Wiskott-Aldrich syndrome protein family member;Wiskott-Aldrich syndrome protein family member;Wiskott-Aldrich syndrome protein family member;Wiskott-Aldrich syndrome protein family member;Wiskott-Aldrich syndrome protein family member;Wiskott-Aldrich syndrome protein family member	SCAR;SCAR-RA	6.0647	5.8792	5.8529	5.8314	5.9322	5.8886	5.9926	5.9734
Q107C5;Q107C7;Q107D1;Q107D5;Q107E1;Q107E3;Q107E5;Q107E9;Q107H5;Q9VBS0	CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHKov2 (Fragment);CHK domain ov2	CG10675;CHKov2	6.0502	5.8984	5.9157	5.8295	5.7916	5.8322	5.8981	6.1992
Q86NX6;Q9W299	Sugar phosphate phosphatase (Fragment);Sugar phosphate phosphatase	CG11474;Dmel\CG11474		5.937	6.532	6.4014	5.9412	6.0136	5.3975	5.2496
C6TPB6;Q9VCE0	Phosphatidylserine decarboxylase proenzyme, mitochondrial;Phosphatidylserine decarboxylase proenzyme, mitochondrial	CG5991-RB;Pisd	6.1805	5.9424	5.9378	5.909	5.5801	5.6736	6.0703	6.1
CON__Q6NXH9;CON__Q86Y46	Keratin, type II cytoskeletal 73;Keratin, type II cytoskeletal 73	Krt71;KRT71;Krt73;KRT73;KRT74	6.1291	6.1157	5.9751	5.6798	5.6328	5.737	6.0111	6.1034
Q9VH78	Probable Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase	Alg12	5.9953	5.9229	5.9504	5.9702	5.9117	5.8751	5.7322	6.0254
Q9VLS4	Acyl-CoA binding protein 1, isoform A	Acbp1	6.3874	5.8088	5.6307	5.7198	5.776	5.7574	6.0426	6.2545
Q8MRS6;Q9VPW9	TBC1 domain family member 23;TBC1 domain family member 23	TBC1D23	NaN	5.8485	5.7147	6.1493	5.9537	5.9655	5.962	5.8525
Q4V3Q0;Q9VPC3	IP10134p;Uncharacterized protein, isoform C	CG4074;DSCR3	5.9973	5.9503	5.9762	5.9095	5.7052	5.7801	6.0073	6.0361
Q9VH14	Tissue inhibitor of metalloproteinase	Timp	6.0561	5.8078	6.0688	5.8947	5.6731	5.7131	6.0695	6.0774
Q9VW15	Histone-lysine N-methyltransferase ash1	ash1	5.9603	5.8455	5.8813	5.9291	5.9304	5.9278	6.0042	5.8803
E8NH43;Q7PLT4	MIP28909p (Fragment);Translocase of the inner mitochondrial membrane 17b, isoform A	CG40451-RA;Tim17b	5.7742	5.9293	5.922	5.9354	5.9919	5.9917	5.9943	5.8179
A0A0A1EI90	MIP31562p1	Myo81F	6.1019	5.7605	5.9622	5.9785	5.8171	5.8284	5.9172	5.9864
Q8T989;Q9VG59	Protein VAC14 homolog;Protein VAC14 homolog	CG5608;Dmel\CG5608	6.0594	5.888	5.9963	5.6597	5.7239	5.8578	6.1035	6.0617
Q24133;Q53ZT0;Q86DS7	DnaJ protein homolog 1;DNAJ-1;DNAJ-1	DnaJ-1	6.0617	5.8884	5.811	5.9219	5.961	5.8551	5.8081	6.0236
Q9U616	Glycine cleavage system H protein, mitochondrial	ppl	6.1781	5.8544	6.1655	5.9281	5.6083	5.6733	5.9243	5.9909
Q8IQD7;Q8IQD8;Q9VT88	Phospholipid scramblase;Phospholipid scramblase;Phospholipid scramblase	scramb1	5.8563	5.844	5.9817	5.841	5.8061	5.8501	5.9027	6.2388
Q9VPU6	Galectin	Dmel\CG13950	6.0318	5.9115	5.9932	5.7318	5.6816	5.7923	5.9851	6.1926
A0A0B4K6K8;A0A0B4KGY9;A0A0B4KHV4;D0Z767;Q8IMS8;Q8MS04;Q9VBQ1	Musashi, isoform D;Musashi, isoform H;Musashi, isoform E;MIP15164p;FI20028p1;RH49436p;LD31631p	msi;msi-RB	NaN	5.9465	5.9159	5.9375	5.9498	5.9879	5.8613	5.8057
Q7K107;Q9VNF9	LD19356p (Fragment);Ethanol sensitive with low memory, isoform A	elm	6.1047	5.9099	5.7928	5.802	5.8591	5.8508	5.9782	6.0209
Q9VNG2	LD24014p	Wdr33	5.8848	5.8151	5.9971	5.9469	5.698	5.749	6.2012	6.0209
Q0KHU0;Q9VZ45	Myosin 10A, isoform D;Myosin 10A, isoform C	Myo10A	5.7414	6.0247	5.9634	5.9348	5.7345	5.8435	6.0562	6.0139
A0A0B4KFB0;A0A0B4KFG1;B7Z0V2	Uncharacterized protein, isoform H;Uncharacterized protein, isoform G;Uncharacterized protein, isoform I	CG2698;CG2698-RA;Dmel\CG2698	5.963	5.8854	5.9848	5.9592	5.7513	5.8419	5.9999	5.9257
Q9NGC3;Q9NGC3-2	Centaurin-gamma-1A;Centaurin-gamma-1A, Isoform A	CenG1A	6.0543	5.893	5.8346	5.934	5.8462	5.8575	5.8667	6.0193
M9MRJ1	Uncharacterized protein, isoform F	CG16851;CG31846;CR31846;mdcds_2231	6.1252	5.6359	5.8747	5.8708	5.8469	5.8643	5.9779	6.1066
Q9VQK9;X2J6Q6	Palmitoyltransferase;Palmitoyltransferase	GABPI	5.0867	6.1138	6.1554	6.033	5.9459	5.9846	6.1645	5.8164
Q9W376	Neuferricin homolog	CG12056	6.4771	5.9978	5.8672	5.7724	5.849	5.8979	5.6295	5.8058
Q9VJ35;X2J6U8	LD01527p;Short spindle 3, isoform B	ssp3	5.8698	6.0114	6.0057	5.9389	5.8174	5.9167	5.9095	5.8271
Q9VL02	GH08677p	nmd	6.0034	5.8183	5.6903	5.7982	5.8882	5.8741	6.1821	6.0415
A1ZAX0	Neuropeptide CCHamide-1 receptor	CCHa1-R	5.7914	5.9996	5.9137	6.0134	5.9394	6.019	5.8733	5.7365
A0A1B2AK15;Q9V668;Q9VWE9;X2JCL6	GEO07168p1 (Fragment);Protein transport protein Sec61 gamma-1 subunit;Protein transport protein Sec61 gamma-2 subunit;Sec61 gamma subunit, isoform B	;SEC61G1;Sec61gamma	6.0714	5.9039	5.9019	5.8588	5.6139	5.7797	6.07	6.0828
D3DMQ1;P06607;X2JEX8	FI02182p (Fragment);Vitellogenin-3;Yolk protein 3, isoform B	Yp3;Yp3-RA	6.0441	5.7383	5.9476	5.8936	5.7869	5.8549	5.9988	6.0131
P48994	Transient-receptor-potential-like protein	trpl	6.0746	6.318	4.5365	5.8784	6.1467	6.1099	6.0902	6.1117
P36951	Putative hydroxypyruvate isomerase	Gip	5.8984	5.7931	5.8772	5.9977	5.9931	5.984	5.7191	6.0027
Q9VZ08	Receptor-mediated endocytosis protein 6 homolog	CG1657	5.909	5.8033	5.9708	5.9035	5.7556	5.821	6.0391	6.0568
Q9W1C5	Integrator complex subunit 1	IntS1	5.9606	5.9287	5.8159	5.8315	5.763	5.7849	6.0894	6.0846
A9UNB7;Q8MLS2	Ribose-5-phosphate isomerase;Ribose-5-phosphate isomerase	CG30410;Rpi	6.1746	5.8869	5.728	5.8384	5.6919	5.7212	6.0648	6.1515
D1FYT3;D1FYT5;D1FYU3;D1FYW7;Q9VAI6	GEO09079p1;Odorant-binding protein 99b;Odorant-binding protein 99b;Odorant-binding protein 99b;General odorant-binding protein 99b	Obp99b	6.2871	5.9938	6.083	5.775	5.7165	5.57	6.0434	5.7865
Q9VCW1	Probable cytochrome P450 6d4	Cyp6d4	6.2683	6.2816	6.3032	6.2953	4.9032	5.21	5.921	6.066
B7FNJ0;Q7YU13;Q9VC36	FI03643p (Fragment);LD26355p;Polybromo	polybromo;polybromo-RA	6.0608	5.8073	5.863	5.9138	5.8999	5.8184	5.8649	6.0163
O16040;Q7KLU9;Q7KLV0;Q86PC7;Q8I0J1;Q8IGY5;Q8IMG1;Q9TVG2;Q9TW87;Q9U4Q6;Q9U4Q8;Q9U4Q9;Q9U4R0;Q9U4R2;Q9U4R3;Q9U4R4;Q9U4R5;Q9V9U3	Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);SD23516p;RE43539p;RE05782p (Fragment);Uncharacterized protein, isoform C;Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);Anon1A3 (Fragment);LD45254p	1A3;anon-WO0118547.398;anon-WO0118547.745;anon1A3;CG1910	5.8662	5.7657	6.6015	6.5516	5.7414	5.6956	5.4349	5.5839
P38979	40S ribosomal protein SA	sta;sta-RD	6.0365	6.0297	5.0011	6.0002	6.0834	6.0116	6.1837	5.8922
Q9VHX4	LD24679p	Dmel\CG2767	6.1574	5.9881	5.5872	5.8759	5.7981	5.8229	6.1069	5.8962
Q0E8G6;Q9VSY2	Cleavage and polyadenylation specificity factor subunit 5;Cleavage and polyadenylation specificity factor subunit 5	Cpsf5	6.0651	5.8254	5.8857	5.8787	5.8398	5.8507	5.9266	5.9561
A0A1B2AJC2;Q9VI10	Small nuclear ribonucleoprotein Sm D2 (Fragment);Probable small nuclear ribonucleoprotein Sm D2	;SmD2	5.8631	5.7965	5.8869	5.9226	5.907	5.9205	5.8405	6.0891
P83102	Putative dual specificity tyrosine-phosphorylation-regulated kinase 3 homolog	Dyrk3	5.9679	5.8964	5.9372	5.8349	5.8086	5.8301	5.9935	5.9492
Q70HU2;Q70HU3;Q7KU01;Q9VPU9	PNUTSDm protein;PNUTSDm protein;Phosphatase 1 nuclear targeting subunit, isoform D;Phosphatase 1 nuclear targeting subunit, isoform A	PNUTS	5.8913	5.8394	5.9374	5.8606	5.8334	5.8451	6.088	5.9205
Q9VM75	HEAT repeat-containing protein 1 homolog	l(2)k09022	5.6832	5.96	5.9114	5.9476	5.8767	5.9598	5.9627	5.9083
O44253;Q7KK54	Similar to semaphorin-I;MIP07328p	Sema1b	6.3812	5.6587	5.9303	5.6089	5.8186	5.8208	5.982	6.0055
Q8SZX9;Q9W4F9;X2JIB5	LP02658p;IP01388p;Uncharacterized protein, isoform D	CG6911	5.776	5.8715	5.9339	5.9656	5.9444	5.9848	5.8301	5.8989
M9PH63;Q7K0D1	Uncharacterized protein, isoform B;LD32923p	CG42240-RA;Dmel\CG42240	6.1181	5.7241	5.5803	5.765	5.8908	5.9079	6.0026	6.2114
O96679;Q9VCN6	CDC16;Cell division cycle 16	Cdc16;cdc16-RA	5.9504	6.2765	4.4829	6.0474	5.9149	5.9883	6.17	6.3698
M9PDF2;Q9VIV2	Second mitotic wave missing, isoform C;Zinc finger protein swm	swm	6.0619	5.8019	5.9129	5.8539	5.9416	5.8796	5.7817	5.9532
Q9VDE4	Bride of doubletime	Bdbt	6.12	5.7814	4.5952	6.3972	6.1145	6.0949	5.9136	6.1695
D3DMF7;Q8IPW1;Q9U3Z9;Q9VPU7	SD04155p;Arouser, isoform A;Arouser;Arouser, isoform C	aru;aru-RA	6.1499	5.9832	5.9014	5.9455	5.844	5.8116	5.543	6.0066
Q8SXY3;Q9VEQ1;Q9VEQ2	ER membrane protein complex subunit 2;ER membrane protein complex subunit 2;ER membrane protein complex subunit 2	EMC2A;EMC2B	5.8898	5.7362	6.4987	6.457	5.9529	5.9972	5.2951	5.3564
B5RIN5;Q7KML2	Acyl-coenzyme A oxidase;Probable peroxisomal acyl-coenzyme A oxidase 1	;CG5009	5.8333	5.8912	5.9105	5.8305	5.8112	5.8673	5.9693	6.0558
H0RNM5;Q9W3C1;X2JD07	RNA cytidine acetyltransferase;RNA cytidine acetyltransferase;RNA cytidine acetyltransferase	CG1994;l(1)G0020;l(1)G0020-RA	6.2235	5.7936	5.7986	5.7799	5.5572	5.6203	6.185	6.2035
E1JI84;E1JI85;E4NKP0;H0RND2;Q8IQC1;Q8IQC1-2;Q8IQC1-3	Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog;Golgi apparatus membrane protein TVP23 homolog;Uncharacterized Golgi apparatus membrane protein-like protein CG5021;Uncharacterized Golgi apparatus membrane protein-like protein CG5021, Isoform 2;Uncharacterized Golgi apparatus membrane protein-like protein CG5021, Isoform 3	CG5021;CG5021-RB;Dmel\CG5021	5.2827	5.9239	6.01	5.9282	5.9378	5.9549	6.1232	5.9982
Q9VWL4	GH07340p	Dmel\CG7556	6.0583	5.9353	5.6818	5.6353	5.8347	5.8764	6.1148	6.0188
Q9XZ19	WD_REPEATS_REGION domain-containing protein	Dmel\CG3909	6.2525	5.9295	5.87	5.8213	5.7779	5.7446	5.8869	5.8702
D3DMZ2;Q8MSV1;Q9XZF0	Protein yippee-like;Protein yippee-like;Protein yippee	Yippee;Yippee-RA	6.1989	5.7902	5.8429	5.8409	5.6686	5.7155	6.0796	6.0147
Q9U912;Q9V3F2	Serine palmitoyl transferase LCB2 subunit;LD36009p	lace	5.7488	5.9398	5.9787	5.982	5.9158	5.9081	5.8311	5.8432
Q7K4L8	RNA helicase	Dmel\CG7878	5.9294	5.9952	5.9712	5.9363	5.8117	5.9041	5.8662	5.7227
C3KGI9;Q9VH25	IP21473p;FI16817p1	CG6208-RA;gammaSnap2	5.7665	5.7568	5.7368	5.8485	5.9022	5.992	6.0106	6.1197
Q9VZ01	Complex I-9kD	anon-EST:Posey214	5.9249	5.9306	5.986	5.8687	5.94	5.9394	5.8081	5.7301
Q9VRP9;X2JGB3	E3 ubiquitin-protein ligase Bre1;E3 ubiquitin protein ligase	Bre1	6.0424	5.8067	5.8953	5.7274	5.8215	5.8232	5.8819	6.1292
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	Tim22	5.8557	5.7665	6.0917	6.0074	5.6798	5.7648	5.9514	6.0026
Q8SYS6;Q9VUH4	RE37593p;FI02046p	Mgat4a	5.971	5.7804	5.7248	5.7157	NaN	NaN	6.1001	6.0434
Q8IPC5;Q8SYF0	Cylindromatosis, isoform D;RE64280p	CYLD	6.0707	6.1606	4.3991	6.3137	6.0818	6.1304	5.9592	5.9964
Q7YWB4;Q8IHB4	Aspartate transaminase;Aspartate transaminase (Fragment)	Got1	5.871	5.9691	6.1432	5.9401	5.8714	5.8846	5.7958	5.6112
Q7K4G8	LD40944p	anon-WO0140519.201	6.1851	5.8619	5.9046	5.8733	5.8172	5.8694	5.7442	5.8252
Q9VGZ0	Probable cytochrome P450 12e1, mitochondrial	Cyp12e1	5.9804	5.7229	6.0032	6.5205	5.6532	5.6864	5.9367	5.5774
C7LAI2;G7H833;P83094;Q7KUZ0;Q7KUZ1	MIP06449p;SD21962p1;Stromal interaction molecule homolog;HL01465p;FI18406p1	Stim;Stim-RA;Stim-RB	6.0531	5.7653	5.7963	5.9211	5.7199	5.8093	5.9424	6.0716
Q9VN77	Geranylgeranyl transferase type-2 subunit alpha	RabGGTalpha	6.035	5.7865	6.1315	5.8291	5.7815	5.7843	5.8024	5.9203
Q9W199	GEO07594p1	mRpS17	6.1433	5.8601	5.831	5.8601	5.8276	5.8239	5.8433	5.8768
Q9VZ58	Purple acid phosphatase	Dmel\CG1637	6.3552	5.8296	5.911	5.7117	5.7053	5.6625	5.873	6.0175
Q29R20;R9PY29;X2JCU8	Dipeptidase;Dipeptidase;Dipeptidase	CG14126;CG34420;CG5917	5.9109	5.9964	5.8928	5.8851	5.6616	5.7257	5.9557	6.0336
Q8MSR5	SD04592p	trol	5.9443	5.6692	5.8843	5.3309	5.7429	5.6292	6.3472	6.5026
Q95U34	GH11113p	Galk	5.9413	5.8849	5.9627	6.0474	5.8528	5.7729	5.6047	5.9778
Q9VU92	Uncharacterized protein	FOHSDR	6.0858	5.686	5.6692	5.7984	5.9535	5.9566	5.9905	5.9034
Q86P01;Q9VRH6;X4YDX6	LP12382p (Fragment);Translation factor waclaw, mitochondrial;AT19052p1 (Fragment)	waw;waw-RA	5.8878	5.6992	5.1974	5.9793	6.129	6.1669	5.9676	6.0153
Q8IH72;Q9I7W2	COMM domain-containing protein 3 (Fragment);COMM domain-containing protein 3	CG12106;Dmel\CG12106	5.7562	5.8093	5.8213	5.9386	5.8651	5.9502	5.9211	5.98
Q8SYL0	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	PGS1	6.1339	5.8056	5.8708	5.7832	5.7473	5.8023	5.9277	5.9685
A0A6M3Q6L8;M9MRT4;M9MRT9;M9MRU5;M9MRV0;M9MRZ0;M9MRZ5;M9MS33;M9MS36;M9MS39;M9MSL1;M9MSL2;Q9VU90;Q9VU91	Bruno 3, isoform Q;Bruno 3, isoform G;Bruno 3, isoform L;Bruno 3, isoform E;Bruno 3, isoform J;Bruno 3, isoform D;Bruno 3, isoform I;Bruno 3, isoform C;Bruno 3, isoform H;Bruno 3, isoform M;Bruno 3, isoform F;Bruno 3, isoform K;Bruno 3, isoform B;Bruno 3, isoform A	bru3	6.2386	5.757	5.7907	5.9457	5.7762	5.8474	5.7283	5.9519
C5WLN0;C9QPD2;Q9VYA7;X2JEW2	RE72321p (Fragment);LD23114p (Fragment);RRP12-like protein;Uncharacterized protein, isoform B	CG2691;CG2691-RA;Dmel\CG2691	6.0329	5.9253	5.9669	5.9752	5.678	5.704	5.9644	5.789
A0A0B4LET0;Q7K4C2	Uncharacterized protein, isoform B;LD46713p	Dmel\CG7737	5.982	5.9171	5.8798	5.9074	5.8937	5.9185	5.7607	5.7727
Q9VKC2	Amino acid transporter protein JHI-21	JhI-21	5.9541	5.8353	5.8933	5.6492	5.8051	5.771	5.8719	6.2514
B7Z134;Q6IDE0;Q9W391	Phosphorylase b kinase regulatory subunit;Phosphorylase b kinase regulatory subunit;Probable phosphorylase b kinase regulatory subunit alpha	CG7766;CG7766-RB;Dmel\CG7766	5.9287	5.9054	5.7094	5.8997	5.681	5.7419	6.0475	6.114
A8DYW8;O44090;Q4V5E1;Q59DZ5;Q9VM00;Q9VM02	Rap GTPase activating protein 1, isoform H;GTPase activating protein for Rap1;RE67551p;Rap GTPase activating protein 1, isoform F;Rap GTPase activating protein 1, isoform D;Rap GTPase activating protein 1, isoform E	Rapgap1;RapGAP1	NaN	5.9381	5.9563	5.9477	5.9782	5.9774	5.914	5.4338
Q9VBG1	Dipeptidase	Dmel\CG6154	6.1053	5.7854	5.6022	5.7164	5.763	5.7432	6.072	6.2337
Q8MQN7;Q9VUW2	Inositol-1-monophosphatase (Fragment);Inositol-1-monophosphatase	CG17029;IMP	NaN	5.7227	5.918	5.8615	5.907	5.9087	5.7527	6.0715
Q8T007;Q8T073;Q9VGL7	LD43035p;LD22666p;Uncharacterized protein, isoform A	CG6791;Dmel\CG6791	6.1911	5.788	5.8211	5.7937	5.6111	5.7076	5.9851	6.1104
P26675;W8NR02	Protein son of sevenless;FI22903p1 (Fragment)	Sos;Sos-RA	6.0042	5.7279	6.0076	5.9042	5.6721	5.7927	5.9499	5.9448
Q59DP8	Calcium-transporting ATPase	CG2165-RC;PMCA	6.731	6.2069	6.4801	6.2688	3.0693	NaN	5.7193	6.6506
Q9VZS1	LD28127p	Cg17746	5.707	5.8086	5.9083	5.7613	5.8499	5.8905	6.1293	5.9336
A1ZB92	Uncharacterized protein, isoform D	BcDNA:GH04922	5.8971	5.8164	5.7684	5.8815	5.8504	5.8733	5.8273	6.0704
Q9V436	26S proteasome non-ATPase regulatory subunit 8	Rpn12	5.9296	6.2833	4.5466	6.1547	6.2643	6.2801	5.6554	5.86
A1Z871;Q966V0	CAP, isoform B;CAP, isoform R	CAP	6.1916	5.7597	5.0944	5.2618	6.1897	6.0675	5.7755	6.6286
A8IL83;A8IL87;A8IL95;A8IL99;A8ILB3;B3STG2;B3STG3;B3STG4;B3STG5;B3STG6;B3STG7;B3STG9;B3STH0;B3STH2;B3STH6;P24785	Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Maleless;Dosage compensation regulator	mle;MLE	5.9892	5.7804	5.7953	5.8267	5.77	5.814	5.9831	6.0031
Q86BY9	Protein rigor mortis	rig	5.6277	6.3015	4.5606	6.3513	6.1975	6.1537	5.9356	5.8331
A0A0B4JCV4;A0A0B4JD97;A0A0B4K6I7;A0A0B4KFK1;Q86BB5;Q8IPN1;Q95TU9;Q9NJH5;Q9VN51;Q9XZL7	Transforming acidic coiled-coil protein, isoform J;Transforming acidic coiled-coil protein, isoform K;Transforming acidic coiled-coil protein, isoform L;Transforming acidic coiled-coil protein, isoform M;Transforming acidic coiled-coil protein, isoform D;Transforming acidic coiled-coil protein, isoform A;LD15470p;Transforming acidic coiled-coil protein D-TACC;LD14115p;Transforming acidic coiled-coil containing protein	tacc;tacc-RA;tacc-RE	6.0568	5.7472	5.8552	5.84	5.7908	5.8529	5.9018	5.9133
Q8MLX1;Q9VZS7	GH07785p (Fragment);Hobbit, isoform B	hob	NaN	5.856	5.8867	5.8884	5.8581	5.9174	5.8644	5.8062
Q9VFC2	Serine protease inhibitor 88Ea	Spn88Ea	6.243	5.7396	5.786	5.7061	5.6689	5.7407	5.9091	6.1187
A4V0D4;D1Z388;M9MRD7;M9MRE3;M9MRG6;M9MRL0;M9PB66;M9PF34;Q8IPH9;Q8IPH9-2;Q9VLZ5	Slowpoke binding protein, isoform C;MIP14847p;Slowpoke binding protein, isoform E;Slowpoke binding protein, isoform H;Slowpoke binding protein, isoform G;Slowpoke binding protein, isoform F;Slowpoke binding protein, isoform J;Slowpoke binding protein, isoform I;Slowpoke-binding protein;Slowpoke-binding protein, Isoform 2;Slowpoke binding protein, isoform K	Slob;Slob-RD	5.6628	5.795	5.8736	5.8375	5.7515	5.8652	6.0027	6.1194
A0A0B4K6G6;A0A0B4K6U2;E1JIJ7;Q8INH9;Q8MQW9;Q9VG05	Uncharacterized protein, isoform F;Uncharacterized protein, isoform G;Uncharacterized protein, isoform I;Uncharacterized protein, isoform J;SD05989p (Fragment);Uncharacterized protein, isoform H	CG7518;Dmel\CG7518	5.978	5.7912	6.0903	5.9071	5.7644	5.835	5.7344	5.8037
Q9VYG2	Brahma-associated protein of 60 kDa	Bap60	5.7522	5.7827	5.8289	5.8231	5.9739	5.9067	5.8385	5.9914
F3YDG1;Q9V6H1	IP03636p (Fragment);Probable cytochrome P450 9h1	Cyp9h1;Cyp9h1-RA	5.902	5.7869	5.9942	5.8885	5.7042	5.7683	5.9858	5.8655
Q9VPB9	Peroxisomal membrane protein PEX16	Pex16	5.8264	5.8725	5.9816	5.8411	5.8805	5.9138	6.0338	5.5414
A0A0B4KG69;Q8IHH1;Q9VF92	ENL/AF9-related, isoform B;AT01735p;ENL/AF9-related, isoform A	ear	6.3343	5.8528	6.0125	5.8476	5.352	5.4385	5.9827	6.0695
B5T232;B5T241;B5T243;B5T244;Q5U137;Q7K537;Q9VFZ4	Uncharacterized protein CG7966 (Fragment);Uncharacterized protein CG7966 (Fragment);Uncharacterized protein CG7966 (Fragment);Uncharacterized protein CG7966 (Fragment);LP16180p (Fragment);GH14316p;Uncharacterized protein	;CG7966;Dmel\CG7966	5.9575	6.0183	5.9121	5.8957	5.7467	5.8368	5.8609	5.6531
B7YZT2;B7YZT2-2;B7YZT2-3;B7YZT2-4	Mitochondrial fission 1 protein;Mitochondrial fission 1 protein, Isoform E;Mitochondrial fission 1 protein, Isoform D;Mitochondrial fission 1 protein, Isoform A	Fis1	5.7781	4.5548	4.8566	6.4947	6.5413	6.4692	6.0158	6.1668
A0A0B4KHR3;A8JR97;Q9VCE9	Uncharacterized protein, isoform E;Uncharacterized protein, isoform D;Protein UBASH3A homolog	CG13604;Dmel\CG13604	5.8135	5.8472	5.9266	5.8708	6.0113	6.0481	5.6638	5.6944
A0A7G5X9Q7;A0A7G5X9Q9;A0A7G5X9R1;A0A7G5X9R3;A0A7G5X9R4;A0A7G5X9R7;A0A7G5X9R8;C0MKE7;Q9VW87	Ssk-FB4;Ssk-FB4;Ssk-FB4;Ssk-FB4;Ssk-FB4;Ssk-FB4 (Fragment);Ssk-FB4;CG6981 protein;Protein snakeskin	CG6981;Ssk;Ssk-FB4	5.9612	5.7755	6.0321	5.931	5.7532	5.7913	5.7406	5.8903
Q0E9H8	Down syndrome cell adhesion molecule 1, isoform BF	Dscam1	5.9309	5.9169	5.8307	6.0142	5.71	5.8224	5.6938	5.9439
A0A0B4LGW2;A1ZB14;C7LA62;Q23974	Eag-like K[+] channel, isoform B;Eag-like K[+] channel, isoform A;HL01061p (Fragment);Putative potassium channel subunit	Elk;elk-RA	6.14	5.8236	5.8367	5.8328	5.5215	5.5815	6.0678	6.0561
Q9VAD6	Conserved oligomeric Golgi complex subunit 7	Cog7	5.935	5.8595	5.7571	5.827	5.7649	5.7609	5.8941	6.0209
P11997	Larval serum protein 1 gamma chain	Lsp1-gamma;Lsp1gamma	6.0311	5.8143	5.7616	5.9405	5.5585	5.6805	6.009	6.0127
