Protein_id	Protein_description	hrp_1	h2o2_1	hrp_2	h2o2_2	t4_1	t4_2	t5_1	t5_2
A0A0B4KFR5	Khc-73	5.9186	5.9831	5.8408	5.9199	5.8596	5.8452	5.866	5.7831
Q9VV46	Cpr72Ec	5.5829	5.7062	5.6296	5.5615	5.5779	6.1265	5.196	5.196
A1ZB71	GstE6	5.8572	5.9104	5.6926	6.0822	5.6046	6.099	5.8016	5.6963
Q9VUJ3;Q9VUJ6	Sytbeta	5.8518	5.7529	5.7702	5.7453	5.6441	6.0583	5.7841	5.6414
Q9VC18	BEST:GH11240	6.0224	5.9017	5.8759	5.9689	5.8129	5.8882	5.8473	5.6846
Q9W1C8	Dmel\CG3163	5.7455	5.7509	5.7523	5.7678	5.8615	5.8353	5.7595	5.6888
A0A0B4K7K9;A1Z7V1;A8DY79	brp	5.9642	6.1422	5.9489	6.0428	5.7962	5.8995	5.8125	5.6883
B7Z0R7;Q86BR6	Atg16	5.3747	5.7702	6.0569	4.5182	5.6152	6.0802	5.7155	5.5127
Q27601	Prat;Prat2	6.0399	6.0356	5.8966	6.0682	5.7622	5.9325	5.8221	5.7609
A0A0C4DHN7;Q494G7;Q7PLD0	MFS17	6.0079	5.9219	5.865	6.0212	6.0542	5.6397	6.0305	6.0777
A1Z847;Q0E9D9	anon-WO0118547.141;Dmel\CG2269	5.7632	5.5227	6.0694	3.2584	5.6133	6.0802	5.3903	5.4541
Q9I7D3	Capr	5.6183	5.5579	5.4809	5.6979	5.6131	6.0802	5.5944	5.425
Q9VR44	CT10168	6.0868	6.0046	5.8934	6.0035	6.0196	5.6718	6.0887	6.0191
Q9W2F3	PTP-ER	5.118	5.3593	5.7645	4.9414	5.611	6.0802	5.5926	5.5188
M9PFH7;Q9VU51	trn	5.7414	5.6408	5.5695	5.6609	5.7452	5.945	5.7722	5.5935
M9PFF7;Q7KUJ8;Q86BI1	Dmel\CG17364	6.1875	6.2446	6.6697	6.1768	6.0698	5.6194	6.0722	6.1065
Q9VS37	Cdc27	5.9084	5.9409	5.887	5.9318	6.0228	5.666	6.0598	5.9864
Q9VJM4	beat-Ic	5.6481	5.5841	5.7263	5.5333	5.6081	6.0802	5.68	5.6134
A0A4D6K3W6;A4V488	ras	5.8694	5.9023	5.8153	5.8126	5.5699	6.1182	5.6279	5.5646
Q9VYG1	CG12096	5.6583	5.4319	5.5833	5.7259	5.6077	6.0802	5.5545	5.4095
A8DYU1;R9PY34	GramD1B	5.6317	5.6393	6.1009	5.6277	5.6076	6.0802	5.6431	5.4929
Q9VN02	Vps24	5.9991	6.0894	5.8849	6.1269	5.8948	5.7927	5.9548	5.8616
Q9VS29-6;X2JAR2	Dscam2	5.6478	5.7458	5.4809	5.6736	5.8076	5.8792	5.7762	5.8333
Q9V3R8	heix	5.7461	5.894	5.7273	5.8877	5.7931	5.8931	5.7875	5.7213
Q9NK54	chif	6.2182	6.371	6.0195	6.4158	5.3833	6.3	5.5054	5.7104
Q0E8E1	AC	6.2132	6.2431	5.9503	6.4141	5.3454	6.3372	5.5135	5.689
Q8IRL4	alpha-Man-Ia	4.8203	5.8536	6.0694	3.4797	5.6003	6.0802	5.5231	5.6754
Q9V853	Smurf	6.4757	6.6856	6.3246	6.5602	5.9218	5.7586	6.0581	6.0344
Q9W078	Cpr62Bb	5.6044	5.9022	5.6551	5.7713	5.5519	6.1284	5.3876	5.5534
Q9VLN6	CG17338;Dme_CG7627;Dme_CG9270	5.8804	5.8687	5.9023	5.8672	5.9214	5.7589	5.9362	5.936
Q9VKB9	Rab3-GAP	5.8173	5.72	5.7096	5.664	5.8148	5.8654	5.8291	5.7211
Q9VVI9	Vps60	5.9354	6.0734	5.8736	6.09	5.8443	5.8355	5.904	5.8149
A1Z6H6	Dmel\CG7791	5.8813	5.7549	5.7728	5.7356	5.7107	5.9681	5.6091	5.5875
P25157	cta	5.8791	5.9544	6.1989	5.9091	5.5984	6.0802	5.6013	3.9774
B7Z058;M9MRW2;M9PFL1;M9PFR0;Q8IQM3;Q9VUR5;Q9VUR6	RhoGAP71E	6.2133	6.1166	6.0112	6.0698	6.1689	5.5094	6.0806	6.0483
Q9VIU7	Dpm1	5.9547	5.7976	5.8398	5.8582	5.8501	5.8276	5.8791	5.7184
A0A4D6K3L8;Q9VVA1	Dmel\CG9706	5.7497	5.7462	5.6214	5.5641	5.5971	6.0802	5.6443	5.6271
A4UZU8;B7YZQ1;Q59E61;Q8MLP1;Q9W179	Slik	6.0138	5.9709	5.828	5.9234	5.9444	5.7301	5.8476	5.7688
A0A0B4LGW2;A1ZB14	Elk	5.6285	5.6997	5.6669	5.8119	5.5942	6.0802	5.602	5.5007
Q9VN28	Dmel\CG14650	5.8851	5.7888	5.6881	5.9557	5.7979	5.8761	5.7752	5.7524
Q8MT48	CG9416-PA	5.2767	5.5155	5.3787	5.25	5.5921	6.0802	5.409	5.2572
Q9VYI6	Coq8	5.9109	5.729	5.8117	5.902	5.8107	5.8614	5.856	5.6779
Q9W4N2	Cmtr1	5.936	5.8811	5.8222	5.9698	5.9923	5.679	6.0075	5.9779
Q9VQQ9	Sec5	5.9213	5.9048	5.8257	5.9318	5.92	5.7489	5.8632	5.7625
A1Z6J2	SCAP	5.7324	5.5996	5.6064	5.5317	5.5881	6.0802	5.5538	5.5948
Q8MMC6	CG18680;CG2858;Dmel\CG30427	6.2371	6.3488	6.2307	6.3308	5.9455	5.7226	6.0466	6.0694
A0A6M3Q8Y2;A8JMD5;C6TP33	bma	6.0578	5.9778	5.926	6.0286	5.9138	5.7527	5.9446	5.8521
A0A0B4JCQ4;A0A0B4JCZ8;A0A0B4K7H4;A0A0B4K7T1;A0A0B4KED3;A0A0B4KEE8;A1Z6S0	mim	5.7437	5.8358	5.6901	5.7843	5.5832	6.0802	5.3966	5.4668
O76932	Pp4-19C	3.811	5.9943	6.0694	3.596	5.5814	6.0802	6.1275	5.7917
M9PAZ7;Q9VPZ7	robo3	5.6493	5.4091	5.4139	5.6016	5.5807	6.0802	5.5955	5.5799
A0A0B4KHW9;A0A0B4KI25;A8JRD0;A8JRD1;A8JRD2;E1JIX9;Q6NP71;Q9VBN0;Q9VBN1	LpR1	5.6234	5.759	5.6661	5.5351	5.5782	6.0802	5.5383	5.62
Q9VYH9	hec	6.0332	5.5151	5.7365	5.7589	6.0965	5.5594	5.9939	6.0398
E1JHN2;Q9VIF3	Coq3	5.6623	5.6799	6.0891	5.5603	5.5751	6.0802	5.4099	5.3584
Q95RF6	Tom20	5.4764	5.6899	5.5065	5.6023	5.5748	6.0802	5.5529	5.4611
Q9VSJ5	Dmel\CG13667	5.9151	5.8542	5.7432	5.9445	5.7936	5.8613	5.8649	5.8305
Q26459;Q8IQ63;Q9VRM5	Msr-110	5.0194	5.7441	5.7911	5.7098	5.5743	6.0802	5.5941	5.5483
Q9VV18	Dmel\CG13047	5.7985	5.8097	5.8366	5.5014	5.4987	6.1552	5.3649	5.7652
Q9V9M8	Dmel\CG3262	5.7537	5.8144	5.9772	5.1294	5.5734	6.0802	5.5733	5.5431
Q9VJ68	Dmel\CG31751	5.9651	5.9505	5.9356	5.8956	5.7964	5.857	5.694	5.5949
Q7JWD3	CG1598	5.9083	5.8251	5.7823	5.8661	5.9056	5.747	5.8133	5.7136
Q9VGF5	Tango9	5.6036	5.708	5.7232	5.6492	5.5721	6.0802	5.5686	5.5656
Q9V778	ADPS	5.5851	5.4916	5.562	5.534	5.5721	6.0802	5.5637	5.5656
Q9VG97	GstD3	5.6247	5.7461	5.5229	5.703	5.5712	6.0802	5.6349	5.4929
A0A0B4KI27;B8A405;H1UUD2;Q7KRU8	Fer1HCH	5.9464	6.2115	5.9643	5.8503	5.6157	6.0355	5.5745	5.4277
B7Z086;B7Z087;B7Z088;M9PFQ9;M9PG56;Q9VW85	CG13811;CG13812;CG7323	5.669	5.9425	5.8516	5.7699	5.7056	5.9435	5.6851	5.5657
Q9VF78	Cog2	5.8313	5.7381	5.7367	5.7781	5.8572	5.7907	5.7779	5.5967
Q9W542	mip130	5.7761	5.7579	6.0862	5.463	5.5788	6.0691	5.712	6.093
Q9W420	Spt6	5.8947	6.0069	5.8064	5.8521	5.7896	5.8562	5.8077	5.7932
Q7K1Y4	Ciao1	5.9369	5.9524	5.8785	6.0393	5.8397	5.8055	5.8498	5.88
A0A0B4KFK7;A0A0B4KGK6;P18106;P18106-1	FER	5.8999	6.0666	6.0051	6.1658	5.5951	6.0498	5.6612	5.5974
Q8IQV5;Q8IQV6	CG6918;Dmel\CG17233	5.868	5.8132	5.6542	5.8317	5.8881	5.7534	5.8541	5.7228
Q9VYV5	FucT6	5.8512	5.8974	5.756	5.9133	5.6942	5.9465	5.7357	5.6156
Q7K2E1	Dmel\CG8839	6.0589	5.8431	5.6956	5.971	5.9941	5.6439	5.9213	5.777
Q9V6B9	Nup54	5.6927	5.9595	5.7631	5.7954	5.5561	6.0802	5.6775	3.9025
Q7KN04	fat-spondin	5.6102	5.5578	5.6375	5.7015	5.8332	5.8015	5.7581	5.7404
Q9VMR0	Dmel\CG7382	5.877	6.0595	5.8164	6.1187	5.8698	5.7646	5.8752	5.8961
Q9VXH4	Dmel\CG9921	6.1675	6.0386	6.1739	6.1759	6.2217	5.4119	6.1572	6.1891
Q9VCK2	GILT3	5.6032	5.4103	5.1969	5.2464	5.5531	6.0802	5.5183	5.3248
P20232	TfIIS	5.8179	5.9821	5.8657	6.0235	5.838	5.7947	5.8223	5.796
P20353	Galphai	5.914	6.073	6.0694	5.8441	5.7131	5.9193	5.7409	5.635
M9MRI4;M9MRI4-2	Trim9	5.7844	5.8222	5.8704	5.8773	5.6693	5.9599	5.6856	5.5249
E1JJM0;Q8IR99	Imp	5.8237	5.7449	5.8031	5.8235	5.8804	5.747	5.9298	5.7905
Q9VAI6	Obp99b	5.6786	5.4169	5.5371	5.5479	5.8316	5.7949	5.6306	5.2108
M9PFK3;Q9VKM5	BcDNA:RH23514	5.4589	5.4589	5.314	5.4093	5.5452	6.0802	5.6931	5.655
Q9VQI1	Dmel\CG3104	5.7017	5.8372	5.7071	5.7147	5.545	6.0802	5.5603	5.547
Q9W3U1	Setd3	5.8577	5.9221	5.77	5.793	5.825	5.799	5.8042	5.6334
Q0KI39;Q9VDI5	Dm_3R:88623;Dmel\CG17271	5.6383	5.805	5.2905	5.452	5.7416	5.8811	5.6992	5.5781
Q9W0R0	Cdc5	5.8531	5.8926	5.7911	5.8692	5.67	5.9505	5.6651	5.7312
A0A0B4KHZ3;A0A0B4KI44;Q9VB18	Tusp	5.7086	5.7071	5.6695	5.7975	5.5602	6.0595	5.59	5.5214
M9MRW6;Q24118	pigeon	5.4913	5.619	5.4337	5.6325	5.5393	6.0802	5.5532	5.5553
Q9VLQ1	wol	5.6026	5.496	5.613	5.6104	5.5381	6.0802	5.6003	5.4993
Q7JZ56	S2P	5.5587	5.8463	5.6062	5.766	5.7557	5.8624	5.7277	5.5216
Q9VE52	CstF64	5.7605	5.8855	5.6509	5.71	5.5371	6.0802	5.5749	5.4552
B7YZY0;Q9VIK7	CG17465	5.7583	5.8452	5.7103	5.9046	5.5308	6.0863	5.3864	5.5603
Q9VSR7	ValRS-m	5.8537	5.8987	5.8506	5.8011	5.8218	5.793	5.8478	5.7741
Q9VHT3	Sgt1	6.3597	6.4626	6.5201	5.4896	6.2114	5.4014	6.3693	6.2512
Q9VXP3	mRpS30	5.7719	5.9216	5.7459	5.8362	5.5787	6.0337	5.6951	5.5492
A8JR94;Q7KS34	CG5875;Dmel\CG31140	5.5921	5.83	6.0694	6.1047	5.5315	6.0802	5.6558	5.4714
M9NEZ0;Q9VKJ9	l(2)gd1	6.0582	5.9694	5.9204	5.9727	5.7791	5.8325	5.8275	5.7693
Q9V3T8	SC35	5.7183	5.9321	5.5588	5.7434	5.4848	6.1258	5.4916	5.4493
A0A4D6K4X9;A4V1K1;Q9VRX8	axed	5.7616	5.9673	6.0694	5.9804	5.812	5.7984	5.8381	5.7695
Q9VRG8	Dmel\CG1486	5.6726	5.5715	5.9248	4.9344	5.53	6.0802	5.4382	5.3595
Q9W1A4	tamo	5.9471	6.0627	5.801	5.8448	5.6989	5.9081	5.7056	5.5973
M9PG32;P49847	Taf6	5.9211	5.8867	5.6234	5.8007	5.91	5.6964	5.8018	5.5892
Q9Y128	cert	5.8095	5.793	5.7032	5.8845	5.8403	5.7655	5.7272	5.7548
Q9W3H4	sni	5.9987	6.0466	5.9819	6.0342	5.7736	5.832	5.8103	5.7955
Q8SWW4	anon-WO0140519.52	5.8873	5.8873	5.9011	4.4305	5.5246	6.0802	5.462	5.2935
Q9V3Y3	l(2)34Fc	5.8465	5.5981	6.022	5.7039	5.6697	5.935	5.5927	5.4719
Q9W3N6	p115	5.856	5.6435	5.8083	5.8354	5.8057	5.7969	5.7025	5.6413
A0A0B4KEJ0;P05552;P05552-2	Adf1	5.7538	5.7809	5.5529	5.6526	5.7271	5.8752	5.6586	5.579
Q7JZR5	AsnRS-m	5.6737	5.737	5.4402	5.7868	5.5219	6.0802	5.4983	5.4167
Q9VWU6;Q9VWU8	CG15051;Dmel\CG32548	5.4774	5.7738	5.5155	5.5121	5.4108	6.1887	5.3351	5.5054
Q9VQR3	Pif1	5.5943	5.481	5.2968	5.4791	5.8368	5.7626	5.8879	5.8358
Q9VKF0	CycY	5.5449	5.4135	5.56	5.6817	5.7266	5.8714	5.6046	5.4432
Q9VY22	Dmel\CG15890	5.8838	5.709	5.7409	5.8622	6.0088	5.5882	5.9725	5.9941
A0A0B4KF89;O61366	gprs	5.7457	5.6724	5.8377	5.0179	5.5153	6.0802	5.5866	5.3769
A8JNM3;M9PBU6;M9PEF2;M9PEM7;Q7KU90;Q7KU93;Q9VS85	lqf	5.9438	5.9708	5.8121	5.9525	5.7679	5.8272	5.7965	5.7135
Q9VBZ5;Q9VBZ5-2;Q9VBZ5-3	Ythdf	5.807	5.8402	5.7569	5.9007	5.8491	5.7458	5.8553	5.7365
A0A0B4LF26	eIF3j	5.787	5.8988	5.7466	5.8803	5.6707	5.9241	5.6759	5.5709
Q7JYK2	Dmel\CG1941	5.5806	5.6303	5.45	5.6914	5.79	5.8042	5.8022	5.8081
Q7KUT8;Q8IQV1;Q961A8	Papss	6.0267	6.1008	6.1074	6.1264	5.8665	5.726	5.9185	5.9029
Q9Y134	Mtr4	5.7267	5.693	5.608	5.7188	5.749	5.8434	5.7125	5.5979
Q59E33	scaf6	5.8356	5.7787	6.0694	5.771	5.6547	5.9371	5.5833	5.6048
Q961D9	lgs	5.6598	5.6623	4.4488	6.0957	5.6754	5.9132	5.6162	5.6179
Q7K579	Dgkepsilon	5.4786	5.6084	5.4754	5.6481	5.5057	6.0802	5.61	5.5605
P91679;P91679-2;P91679-3;X2JAE6	yin	6.0077	5.9811	6.0962	6.0937	5.4858	6.0999	5.505	5.5944
Q9VRR3	CG10727	5.9716	5.9345	5.8584	5.9222	5.8994	5.6843	5.9445	5.7969
Q9VJU6	NimB5	5.653	5.1955	5.7223	5.2734	5.6411	5.9424	5.4978	5.5257
Q9W4U2	BcDNA:RH09070	5.8277	5.7755	5.6667	5.7963	5.5023	6.0802	5.6733	5.6314
A0A0B4KHM2;Q9XZ58	CSN5	4.4504	5.489	6.0694	5.7525	5.5014	6.0802	5.4918	5.3271
Q0E931	Dgp-1	5.7388	5.9353	5.6669	5.8761	5.7573	5.8238	5.7203	5.7695
M9PD27;M9PFR9;Q9VPH7	eRF1	5.9132	5.9526	5.8576	5.9831	5.8774	5.7002	5.8597	5.767
Q9VHL1	Dmel\CG9839	5.9428	6.1303	5.9003	5.9833	5.9936	5.5835	6.0018	5.9291
Q3ZAN1	GPHR	5.4251	5.4964	5.2705	5.4773	5.4967	6.0802	5.4615	5.5748
Q8IMR3;Q8IMR4;Q9VBC5	Yif1	5.4987	5.652	5.7115	5.2087	5.4954	6.0802	5.5324	5.5078
P92177-2	14-3-3epsilon	5.8934	5.9628	6.0694	4.875	5.4946	6.0802	5.5281	6.093
Q8INF8	BcDNA:RH31685	4.7765	5.6772	6.0694	3.2844	5.4942	6.0802	5.3732	5.4801
Q9VXI1	Had1	5.8339	5.7468	5.6567	5.7686	5.7812	5.7928	5.5848	5.4765
M9PED1;Q9VZZ7	BcDNA:GH02340	5.7337	5.6596	5.5901	5.6655	5.7139	5.8586	5.6894	5.7132
Q9VWC0	Hers	5.8243	5.889	5.7535	5.7227	5.7338	5.8371	5.712	5.6439
Q9VHT5	mRpL1	5.8346	5.7785	5.6436	5.8833	5.6897	5.881	5.7147	5.5992
Q9VEE9	Alg1	5.5954	5.631	5.0153	5.4942	5.4904	6.0802	5.6511	5.5271
Q9VW10	Dmel\CG9300	5.5125	5.8153	5.5697	5.7471	5.5784	5.9908	5.622	5.558
Q9VV13	Dmel\CG13065	5.4753	5.2326	5.5459	5.4904	5.5236	6.0434	5.201	5.3821
A1A714	Tmep	5.9888	5.7686	5.8632	5.7476	6.1039	5.4624	6.0173	6.0071
M9PGG8	Dmel\CG17493	5.9555	5.869	5.7939	5.9735	5.8355	5.7287	5.7813	5.8071
Q9W1N8	mi	5.9377	5.9945	5.8413	5.8694	5.9283	5.6348	5.9479	5.9507
A0A0B4KFB5;Q7K3G2	Dmel\CG5742	5.8256	5.9216	5.8285	5.9195	5.7667	5.7937	5.7648	5.6728
M9NDT5;M9NF08;M9NGY4;Q9W2Y5	ZAP3	5.6454	5.6845	5.5859	5.6821	5.7005	5.8572	5.6268	5.5208
E1JHM0;E1JHM1;Q9VIS1	CdGAPr	4.9653	5.5819	5.4602	5.4153	5.4773	6.0802	5.3757	5.2313
M9PBG8;Q9W0S2	RhoGEF3	5.8558	5.9164	5.741	5.8503	5.7289	5.8284	5.7279	5.6867
M9NDE0;Q8I0S6;Q9NHN2;Q9VPG4;Q9VPG5	fbl	5.868	5.9352	5.819	5.7946	5.729	5.8271	5.7243	5.7406
Q9NK57	anon-35F/36A	5.384	5.6459	5.5389	5.6449	5.4735	6.0802	5.5411	5.5175
M9PHI0	Hk	5.8009	5.8059	5.7436	5.7863	5.731	5.821	5.7166	5.6456
Q9VTL8	Dmel\CG32085	3.7009	5.2534	6.0694	3.0019	5.4713	6.0802	5.4483	5.1976
Q9VCJ5	prt	5.7023	5.644	5.7162	5.8296	5.7599	5.7912	5.7064	5.7096
A0A0B4KFZ5;Q9VFS9	Task6	5.9118	5.9557	5.8252	5.8852	5.8936	5.6535	5.8701	5.8479
A2VEY9;A2VEY9-3;A2VEY9-4;Q9VTV6	app	5.0122	5.4227	6.0694	5.4663	5.4654	6.0802	5.4165	5.4317
P08099	Rh2	5.7881	5.7687	5.6439	5.6485	5.4638	6.0802	5.546	5.595
Q9W374	su(r)	5.8627	6.004	5.9092	5.9264	5.7436	5.8003	5.8168	5.7796
Q9V3C5	Rich	5.5233	5.534	5.3814	5.513	5.4635	6.0802	5.4957	5.3906
Q9VTE9	APP-BP1	5.8283	5.7639	5.7233	5.8166	5.9213	5.6199	5.8489	5.7154
A8JUR4;A8JUR5;B7Z139;M9PGW1;Q9VZ07	Kap3	5.4509	5.6118	5.5248	5.6382	5.4608	6.0802	5.4796	5.4826
B7Z0P8;Q9VC99	Uck	5.777	5.9893	5.7839	5.906	5.8404	5.6986	5.8111	5.7465
Q8IR04	BcDNA:GH06235;CG9059;Dmel\CG45002	5.3014	5.6758	6.0694	3.4843	5.457	6.0802	5.5257	5.68
Q9VVA0	CG9705	5.8348	5.7727	5.6561	5.7908	5.7579	5.7791	5.7688	5.6248
Q9VPE8	Dmel\CG5955	5.7388	5.7108	5.8271	5.8191	5.7332	5.8007	5.7218	5.5666
Q9VWY5	Dmel\CG7135	5.4821	5.4297	5.3386	5.4187	5.4537	6.0802	5.4117	5.3305
Q9VH36	ohgt	5.8665	5.9446	5.8684	6.0032	5.5993	5.9345	5.6223	5.6659
Q9VGQ8	Arfip	5.9403	5.9704	5.8616	5.9016	5.8463	5.6865	5.8771	5.8188
Q9W227	Dmel\CG2852	5.5512	5.5693	5.5588	5.4998	5.6247	5.9077	5.4991	5.3578
P47949	TpnC73F	5.3904	5.4106	5.3587	5.5663	5.452	6.0802	5.2274	5.6137
Q9VYE9	Dmel\CG1622	5.7141	5.8359	5.7222	5.9313	5.3788	6.153	5.3752	5.4373
Q9VN77	RabGGTa	5.8038	5.8417	5.7929	5.8396	5.8363	5.6954	5.7395	5.5715
A0A2U8U0H6;M9PB35;P20385;P20385-2	Cf2	5.6603	5.8113	5.6712	5.7764	5.6376	5.8936	5.6949	5.5368
Q9VMZ6	TwdlG	3.6806	5.8588	5.8008	6.0957	5.451	6.0802	4.6633	5.5953
Q9V3C0	abs	5.772	5.9043	5.7248	5.7112	5.7293	5.8016	5.747	5.6787
Q9VQI5	Ifrd1	5.9169	5.9404	5.868	5.9319	5.7153	5.8145	5.7593	5.709
A8DYT2;A8DYT3;M9PE16;Q9VQ67	Dmel\CG4238	5.8836	5.6507	5.6422	5.8019	6.0418	5.487	5.9923	5.9453
Q8I0A1	SNF4Agamma	5.6567	5.5951	5.3629	5.6347	5.4466	6.0802	5.4817	5.3918
M9PDJ9;Q8IP18;Q9V3W1	Tpr2	6.0009	5.8762	5.7591	5.9715	5.9584	5.5675	5.9826	5.894
E1JIJ9;P20193	Su(var)3-7	5.4525	5.2394	5.2674	5.448	5.4448	6.0802	5.461	5.4763
O77477	LD24471	5.6836	5.6337	5.5806	5.6564	5.6583	5.8658	5.56	5.4736
Q9VTV9	Pbgs	5.8985	5.9221	5.7364	5.8862	5.6131	5.9088	5.6133	5.5645
Q7JXB9	EndoG	5.7707	5.9272	5.7057	5.8604	5.6598	5.8615	5.6979	5.6208
Q9W337	CG18429	4.6559	5.3496	5.8458	4.4869	5.4408	6.0802	5.4879	5.4147
A8DYW2;M9PB51;M9PCQ7;Q9VMA9	CG13768;CG13769;CT33252;Dmel\CG31635	4.6419	5.6611	5.4673	5.5059	5.4381	6.0802	5.269	5.1756
Q9VFG8	kibra	5.9793	6.203	5.9457	6.03	5.6935	5.8248	5.8028	5.7406
P81928	140up	5.566	5.5236	5.7149	5.2562	5.4369	6.0802	5.3347	5.3506
M9PF17;Q9VT83	dpr10	5.8385	5.7861	5.7945	5.9914	5.9923	5.5242	5.9807	6.0866
Q9VNJ5	disp	5.2966	5.687	5.4175	5.6535	5.4356	6.0802	5.4045	5.3
Q9VT41	defl	5.7427	5.6026	5.6347	5.7469	5.6977	5.8172	5.6293	5.6235
Q9W289	GM130	5.4592	5.4041	6.0694	3.179	5.4337	6.0802	5.3482	5.3747
Q9VVA9	Zcchc7	5.329	5.4245	5.3482	5.4467	5.4307	6.0802	5.2681	5.0029
Q9VRJ2;Q9VRJ2-2	Fitm2	5.7557	5.6635	5.6643	5.8492	5.9686	5.5399	5.9924	5.9528
Q9VAR0	Dmel\CG1951	5.8525	5.7512	5.7965	5.8497	5.9147	5.5937	5.9047	5.8173
Q7KRS9	Dmel\CG1815	5.5958	5.6641	5.4758	5.6411	5.6374	5.8686	5.5861	5.5261
Q9VWQ6	Dmel\CG18259	5.7671	5.7869	5.6593	5.5962	5.6749	5.8298	5.607	5.4245
Q9VLM7	Dmel\CG13392	5.7889	5.9785	5.5945	5.8052	5.6668	5.8377	5.7438	5.7896
Q9VK25	Pect	5.475	5.3048	5.3787	5.4129	5.4222	6.0802	5.4103	5.3478
Q9VBZ9	beta4GalT7	5.4544	5.5016	5.212	5.2218	5.4217	6.0802	5.4749	5.2954
Q7JW61	Usp20-33	5.5018	5.4248	5.1033	5.2102	5.4214	6.0802	5.3165	4.8751
M9PGI6;O77434	Sec22	5.8604	5.5542	5.7191	5.7784	5.803	5.6983	5.6635	5.5992
Q9VZ55	Dmel\CG1582	5.7994	5.8249	5.5888	5.9349	5.4881	6.0118	5.545	5.5061
Q9W213	robo1	5.3714	5.4545	5.0889	5.4109	5.4147	6.0802	5.5112	5.5087
Q9W254	qkr58E-2	5.7331	5.7378	5.6414	5.7946	5.7951	5.6994	5.7808	5.6682
A0A0B4KHR3;A8JR97;Q9VCE9	CG13604;Epp	5.5973	5.5185	5.6491	5.5267	5.7047	5.7895	5.5177	5.6003
X2JHT7	sdk	5.3316	5.514	5.8007	5.0067	5.4132	6.0802	5.3851	5.3667
O97428	cib	5.87	6.0265	5.7936	5.8634	5.5761	5.9155	5.6542	5.6008
Q9VUL1;Q9VUL1-2	CTPsyn	5.9007	5.6797	5.7288	5.7638	5.7455	5.7453	5.7691	5.7353
Q7KSE4	repo	5.8975	5.7297	5.7462	5.741	5.7592	5.7308	5.7509	5.7154
M9NDE4;Q9W0L8	Dmel\CG12502	4.7245	5.7272	6.0694	5.7685	5.4094	6.0802	5.5299	5.4231
Q9VUJ2	Reck	5.5089	5.265	5.4895	5.1986	5.4094	6.0802	5.4645	5.5018
Q9VAJ2	Bub3	5.8667	6.1254	5.7887	5.8876	5.8231	5.6663	5.9264	5.7459
A0A0B4KGW6;Q9VEB9	Ssdp	5.5937	5.5467	5.5287	5.6747	5.6558	5.8323	5.6988	5.4586
M9MSI3;Q9V3G8	Vajk1	5.7057	5.7952	5.6649	5.4897	5.3627	6.1235	5.309	5.6071
A0A0B4KHG2;Q7KS07;Q9VC27	Nct	5.5807	5.5602	5.1893	5.7432	5.5651	5.9206	5.5212	5.6045
Q9VC57	atl	5.7922	5.6282	5.816	5.7327	5.7582	5.726	5.7497	5.6046
Q8WR19;Q9VW45	Fibp	5.7387	5.7327	5.594	5.869	5.8082	5.6749	5.8558	5.6542
A0A0S0WP14;Q0E8F0;Q9VU53	caps	5.6362	5.5307	5.6331	5.6402	5.6014	5.8778	5.6351	5.6278
Q9I7W2	Dmel\CG12106	5.5089	5.7389	6.0694	3.2748	5.398	6.0802	5.3199	5.4705
Q9VXJ7	Dmel\CG42353	5.5701	5.2273	6.0694	3.1765	5.3966	6.0802	5.3193	5.3722
Q9V3F9	out	5.8395	5.7721	5.6265	5.8616	5.6719	5.804	5.8049	5.8164
Q9VED0	CG7218	5.669	5.7187	5.5597	5.8235	5.7286	5.7463	5.6564	5.6954
Q9VIB3	alpha-Est8	5.9393	5.8207	5.838	5.8896	6.0063	5.4663	6.0066	5.9791
Q7JMZ0	Ric	6.1082	6.0454	6.0218	6.0986	6.0314	5.4408	6.0854	6.1228
M9PDV3;M9PE64;Q8IRG8;Q9W0E3;Q9W0E3-2	Iml1	5.4146	5.3155	5.2978	5.3237	5.3918	6.0802	5.4509	5.3918
M9PGI7;Q9Y145;X2JAG8;X2JG22	Prp4k	5.6396	5.8917	5.7	5.6378	5.3914	6.0794	5.3476	5.4138
Q9VMD3	HemK1	5.4465	5.4013	5.4434	5.4049	5.39	6.0802	5.3931	5.2387
Q9VRP9	Bre1	5.8192	5.8651	6.0694	5.831	5.716	5.7526	5.7217	5.6192
Q9VDD8	Usp8	5.8348	5.6663	5.7773	5.7424	5.8013	5.6673	5.7796	5.5927
Q9VLJ0	PrBP	3.6168	5.4787	6.0694	3.2673	5.3871	6.0802	5.5714	5.463
Q9VWK6	CG7990	5.4323	5.5432	5.4885	5.3155	5.38	6.0871	5.4358	5.2853
A0A0B4KG11;F0JAK5;Q7K0G4	Spred	5.49	5.4291	5.3807	5.3499	5.3851	6.0802	5.3632	5.4235
A0A0B4K7D1;A0A0B4KGS7;A0A126GV12;Q86B79	unk	5.6555	5.6331	5.5383	5.6204	5.5917	5.8723	5.5687	5.4416
B7Z0E2;M9ND61;Q9VSK3	Unr	4.4366	5.4845	5.7172	4.3315	5.3829	6.0802	5.4062	5.2806
Q9VE01	Cyp12a5	6.2742	6.3805	6.1154	6.3926	4.9319	6.5306	5.4407	5.6287
A0A0C4FEI3;Q8IN69;Q9VDV0	Dmel\CG6184	5.7257	5.5614	5.7466	5.7685	5.7281	5.7307	5.8099	5.7337
