Protein_id	Protein_description	Gene_name	hrp_1	hrp_2	h2o2_1	h2o2_2	t4_1	t4_2	t5_1	t5_2
D6W4L4;E1JI73;E1JI74;E1JI76;Q058U1;Q7KUB5;Q86BH5;Q86BH6;Q8IQB4;Q95TZ7;Q9VSN0;Q9VSN2	MIP21713p;FI20184p1;Z band alternatively spliced PDZ-motif protein 66, isoform O;Z band alternatively spliced PDZ-motif protein 66, isoform M;IP16036p;Z band alternatively spliced PDZ-motif protein 66, isoform B;RE14101p;Z band alternatively spliced PDZ-motif protein 66, isoform I;Z band alternatively spliced PDZ-motif protein 66, isoform E;GH19182p;Z band alternatively spliced PDZ-motif protein 66, isoform G;HL08110p	CG6416-RB;Zasp66	6.1789	6.0879	5.8537	5.9831	5.6264	5.6255	6.0517	5.9502
D0Z726;Q6WAR0;Q9VRD6	MIP14975p;CG1740 protein (Fragment);GEO05124p1	Ntf-2	6.1242	5.6639	5.9645	5.8669	5.6795	5.6910	6.2106	6.1561
M9PAY6;M9PDS0;Q1EC00;Q9VPM7	Uncharacterized protein, isoform D;Uncharacterized protein, isoform C;IP13429p (Fragment);IP13529p	anon-21Cb;CG17078	5.6733	6.1375	5.0390	6.2851	6.1711	6.2434	5.9465	5.8602
M9PF96;Q9VWC8	Peroxisomal membrane protein 70 kDa, isoform C;LD11581p	Pmp70	6.0642	6.0662	5.8896	6.0173	5.7900	5.8504	5.9316	5.7453
Q7JWD6;Q7KYI0	Elongin-C;Elongin-C (Fragment)	EloC	5.9997	5.8703	6.0449	5.8200	5.7788	5.7562	5.9903	6.0891
Q8SX57	LD44221p	CG11005	6.0423	5.7853	6.0400	5.9016	5.7654	5.7009	5.9453	6.1661
Q0E8X8	FI01416p	BcDNA:RE33866	6.1876	6.0237	5.8695	5.8058	5.7900	5.7922	6.0012	5.8642
Q9VD26	Zinc finger protein-like 1 homolog	CG5382	5.9091	5.8567	5.8157	5.9487	5.9062	5.9464	6.0693	5.8791
M9MRJ4;M9PEP8	Muscle-specific protein 300 kDa, isoform G;Muscle-specific protein 300 kDa, isoform M	Msp300	6.0319	5.9670	5.8744	5.8798	5.8975	5.8860	5.9881	5.7979
D3DMF7;Q8IPW1;Q9U3Z9;Q9VPU7	SD04155p;Arouser, isoform A;Arouser;Arouser, isoform C	aru;aru-RA	5.8268	5.8599	5.9015	5.9220	5.8462	5.8606	6.0514	6.0465
P91927	Mitochondrial proton/calcium exchanger protein	Letm1	6.0990	5.8036	5.9585	5.8518	5.7051	5.7107	6.0537	6.1320
O18397;Q9VC05	Oxysterol-binding protein;Oxysterol-binding protein	Osbp	5.9047	5.8877	5.8519	6.0272	5.8841	5.9329	5.9075	5.9015
H0RNI1;Q9V9A7	FI18111p1;Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	CG3267-RA;Mccc2	6.0546	5.8192	5.8904	5.8093	5.8196	5.8415	5.8169	6.2207
Q9VTF9	Ubiquitin fusion degradation protein 1 homolog	Ufd1-like	5.6869	5.9109	5.9215	5.9730	5.9054	5.9027	5.9115	6.0491
A0A0B4KEN8;A0A0B4KF19;A1Z9G1;Q9Y138	Uncharacterized protein, isoform B;Uncharacterized protein, isoform C;FI19824p1;BcDNA.GH06193	BcDNA.GH06193;Dmel\CG6191	6.2598	5.7105	5.8549	5.8298	5.8165	5.8066	5.8302	6.1398
Q6IKF6	HDC12560	HDC12560	5.7435	5.9315	5.8397	6.0326	5.8276	5.8762	5.8538	6.1408
A8DYU1;A8DYU2;A8DYU3;M9NE71;Q8MRR1;R9PY34;R9PY62	GRAM domain containing 1B, isoform D;GRAM domain containing 1B, isoform A;GRAM domain containing 1B, isoform C;GRAM domain containing 1B, isoform G;GH03731p;GRAM domain containing 1B, isoform H;GRAM domain containing 1B, isoform E	GramD1B	5.9385	5.9361	5.9783	5.7935	5.7629	5.7972	5.9097	6.1260
Q9VSA9	CG7409	Dmel\CG7409	6.0859	5.5284	5.8034	5.8852	6.0182	5.9366	5.8458	6.1386
Q9VYJ4	1-acyl-sn-glycerol-3-phosphate acyltransferase	Agpat1	6.0760	5.9289	5.8460	5.9595	5.6806	5.7347	5.8491	6.1488
A1ZAS3;Q8MQK4	Uridine kinase;Uridine kinase	l(2)k01209	5.9449	6.0015	5.9222	5.9856	5.8114	5.9177	5.8309	5.7994
Q9VEA2	GH10703p	Vps39	5.7297	5.7398	6.1725	6.0884	5.9912	6.0392	5.6616	5.7869
Q9VF06	GH08991p	Dmel\CG4287	6.1418	5.8320	5.8105	5.8762	5.6877	5.7441	5.9685	6.1453
Q8MV48;X2JEA3	N-acetylgalactosaminyltransferase 7;Polypeptide N-acetylgalactosaminyltransferase	Pgant7	5.8981	5.9679	5.9350	5.8512	5.8282	5.9168	5.9086	5.8936
O77059	Cryptochrome-1	cry	5.6609	5.9149	6.0299	5.9572	5.9046	5.9981	6.0661	5.6664
A8JV18;Q95SX4;Q960L2;Q9VXE6	Nucleoporin 153kD, isoform D;LD47460p;LD46585p;Nuclear pore complex protein Nup153	Nup153	5.9381	5.8781	5.8979	5.9029	5.9238	5.9935	5.6406	6.0215
A1Z7X8	FI02944p	CG12926;Dmel\CG12926	5.9383	6.0577	5.9739	6.0257	6.0130	6.0842	5.6407	5.4578
H9XVP0;L0MLK7;P28167	Zn finger homeodomain 2, isoform B;Zn finger homeodomain 2, isoform C;Zinc finger protein 2	zfh2;zfh2-RA	5.9931	5.8380	5.8553	5.9365	5.8429	5.9489	5.8414	5.9345
B7FNJ0;Q7YU13;Q9VC36	FI03643p (Fragment);LD26355p;Polybromo	polybromo;polybromo-RA	6.0856	5.8753	5.7938	5.8028	5.6315	5.6744	6.1106	6.2141
Q29QT3;Q9VRP4	IP11908p (Fragment);Bifunctional phosphopantetheine adenylyltransferase - Dephospho-CoA kinase	;Ppat-Dpck	6.0075	5.7921	5.9158	5.9906	5.7827	5.8201	5.8610	6.0166
A0A0B4KHX3;O76324	Discs overgrown, isoform D;Discs overgrown protein kinase	dco	5.5661	6.0803	6.4338	6.6314	5.9282	5.9541	5.2971	5.2950
B3DNM1;Q9V9Z0	Methionyl-tRNA formyltransferase (Fragment);Methionyl-tRNA formyltransferase	CG1750-RA;Dmel\CG1750	5.8298	6.0808	5.9880	5.9413	5.8950	5.9891	5.6869	5.7683
C6TP34;M9PC24;M9PER0;M9PER6;M9PF03;Q86BH9;Q8IGP1	MIP10010p (Fragment);Uncharacterized protein, isoform K;Uncharacterized protein, isoform L;Uncharacterized protein, isoform R;Uncharacterized protein, isoform O;Uncharacterized protein, isoform A;RE55923p	BcDNA:RH19933;CG32051;CG33205-RC;CG8154;CG8163	5.9820	5.9933	5.8585	5.8848	5.7431	5.6928	5.9679	6.0567
Q7K3B7	2-hydroxyacyl-CoA lyase	Hacl	6.0157	5.8308	5.8794	5.7948	5.7500	5.7669	6.2437	5.8975
Q9VHM3	LD30467p	M1BP	5.9959	5.7355	5.7295	5.8467	5.8497	5.9100	6.0821	6.0247
O96046;Q9VDF4	Cortactin;Cortactin, isoform A	Cortactin	6.0938	5.7270	5.9403	5.7364	5.8170	5.7805	6.0460	6.0284
Q9VPL0	GM13767p	Dmel\CG3436	5.9899	5.8791	5.8683	5.8301	5.8014	5.8053	5.8122	6.1729
M9PB64;M9PB65;M9PCA8;M9PCG3;M9PCG7;M9PCU9;M9PF26;M9PF31;Q9VM04	Zizimin, isoform D;Zizimin, isoform J;Zizimin, isoform E;Zizimin, isoform K;Zizimin, isoform H;Zizimin, isoform G;Zizimin, isoform B;Zizimin, isoform I;Zizimin, isoform C	Ziz	5.8271	5.9366	5.8853	5.9362	5.8249	5.9512	5.8167	5.9806
Q7KSN0;Q9VGA4	SD10773p;MBD-R2	MBD-R2	5.4229	5.9510	5.9717	5.9104	5.8467	5.8865	6.0674	6.1005
Q9W1B0	Serine/threonine-protein kinase Genghis Khan	gek	6.7804	6.5779	6.6417	6.6390	4.3553	4.5891	5.8155	5.7450
A8JUY0;Q9W4D2;Q9W4D2-2	RNA-binding protein 4F, isoform D;RNA-binding protein 4F;RNA-binding protein 4F, Isoform B	Rnp4F	6.0128	5.8833	5.8273	5.9102	5.8004	5.8407	5.8868	5.9809
B3DNM3;B7Z0D3;B7Z0D4;M9ND57;M9PBU3;M9PEE7;M9PHN9;Q1WWG9;Q7K3F6;Q8MQJ3;Q9VS82;Q9VS83	BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;BCL2-associated athanogene 6;IP16068p;LD31525p;LD36241p (Fragment);BCL2-associated athanogene 6;BCL2-associated athanogene 6	CG7546;clone 2.45	5.9718	5.9108	5.7667	5.9298	5.7901	5.8202	6.0127	5.9356
D6W4K8;Q9VJ46	UDP-glucuronosyltransferase;UDP-glucuronosyltransferase	CG17323-RA;Ugt36D1	6.0224	5.8083	5.8093	5.8447	5.7690	5.8573	5.9585	6.0598
Q9V8K2	Exocyst complex component 3	Sec6	6.5349	6.2839	6.1190	6.1229	5.0195	5.1577	5.9451	5.9396
X2J8M7;X2JAM4;X2JC02;X2JCG0	Supervillin, isoform AD;Supervillin, isoform AE;Supervillin, isoform AB;Supervillin, isoform AC	CG13800-RA;Svil	6.1285	6.2965	6.2950	6.4184	5.9168	4.8951	5.3708	5.7927
A9UN70;A9UN84;Q95TY9;Q9VMF1	Transmembrane protein 231 (Fragment);IP22166p;GH20717p;Uncharacterized protein, isoform A	CG9497;Dmel\CG9497	6.0516	5.8444	5.7904	5.9342	5.7301	5.7092	5.9771	6.0693
Q9VWB0	Tectonin beta-propeller repeat-containing protein	Pex23	5.7505	5.8615	5.9665	5.8098	5.9130	5.9366	5.8864	5.9785
Q9VUN0	Toll-like receptor 6	Toll-6	6.1574	5.7989	5.7427	5.6375	5.7241	5.7589	6.1754	6.1073
A0A0B4KET0;Q1LZ08	WD repeat-containing protein 48 homolog;WD repeat-containing protein 48 homolog	CG9062;Dmel\CG9062	5.7951	5.7401	5.6821	5.7869	5.8314	5.8918	6.1565	6.2179
CON__P02662	Alpha-S1-casein	CSN1S1	6.3205	5.9149	5.9851	5.7198	5.2298	5.5032	6.2152	6.2130
Q8MRZ0;Q9VR38	Vacuolar fusion protein MON1 homolog;Vacuolar fusion protein MON1 homolog	Mon1	5.7125	5.8997	5.9106	6.0236	5.8727	5.8683	5.8396	5.9746
M9PFV9;P20232	RNA polymerase II elongation factor, isoform B;Transcription elongation factor S-II	TfIIS	6.1719	5.7606	5.8546	5.7666	5.9105	5.8779	5.5949	6.1560
E1UIA5;Q8MZ73;Q9V405;Q9VH79	CG16916 protein;AT28212p;26S proteasome regulatory complex subunit p48A;RE01104p	CG16916;Rpt3;Rpt3R	6.0646	5.8382	5.8048	5.7231	5.8559	5.9184	6.0021	5.8830
Q9VKW1	LD41958p	Wdfy2	5.8776	6.0111	6.1804	5.5617	5.7175	5.7824	6.0880	5.8703
I0B1P6;Q9W0G1;Q9W0G1-2	FI19882p1;Tyrosine-protein phosphatase non-receptor type 61F;Tyrosine-protein phosphatase non-receptor type 61F, Isoform B	Ptp61F;Ptp61F-RA	6.0596	5.9104	5.7284	5.8772	5.8671	5.9068	5.8155	5.9207
O97418;Q8SYB3	Complex I-B14.5a;Complex I-B14.5a	ND-B14.5A	5.9755	5.7707	5.7016	5.7978	5.9396	5.8478	5.8562	6.1931
Q9XZ61	Ubiquitin carboxyl-terminal hydrolase	Uch-L5	6.0975	5.8110	5.8669	5.8511	5.7514	5.8128	5.9483	5.9404
A0A0B4K6Z2;A1Z904;A1Z906;A1Z907;A8DYB7;E2QCB7;E8NH80;Q0E9B2;Q6NN51;Q9GT70	Dystrobrevin;Dystrobrevin;Dystrobrevin;Dystrobrevin;Dystrobrevin, isoform F;Dystrobrevin;RE72451p (Fragment);Dystrobrevin;RE48865p;Dystrobrevin	Dyb;Dyb-RC	6.0146	5.7268	6.4083	6.4434	5.8464	5.8485	5.3300	5.4540
B7YZY9;Q9Y0H4	E3 ubiquitin-protein ligase;E3 ubiquitin-protein ligase Su(dx)	Su(dx)	5.9866	5.6149	5.5771	5.8934	6.0477	6.0881	5.8930	5.9600
Q9VXK9	RH04127p	Dmel\CG9170	5.9397	5.8599	5.9575	5.8911	5.7604	5.7790	5.8699	6.0021
O18415;Q9VM62	Nuclear protein SA;LD34181p	SA	6.0750	5.9852	6.0176	5.9033	5.8820	5.9337	5.6030	5.6589
Q9VCZ9	Neurexin 1, isoform A	Nrx-1	5.5412	5.9602	5.8327	5.5912	6.1344	6.1798	5.9593	5.8544
Q6AWQ1;Q9VU43	RE71183p;FI04407p	Srrm1	6.7485	6.1462	6.2489	6.3281	4.6801	4.6848	6.1125	6.1042
D3DMW7;Q24192	MIP16962p;Ras-like GTP-binding protein RhoL	RhoL	NaN	5.6265	5.6602	6.0055	5.9421	6.0255	5.9299	5.9763
Q8T481	Guided entry of tail-anchored proteins factor 1	Dmel\CG32022	5.9132	5.8739	5.7073	5.9631	5.8357	5.8591	5.8858	6.0037
P35421	Phosphoribosylformylglycinamidine synthase	Pfas	6.0761	5.8699	5.7765	5.8858	5.7164	5.7769	5.9734	5.9659
Q9W196	LP03102p	Dmel\CG3356	5.9412	5.9111	5.8618	5.9330	5.6849	5.7428	5.9779	5.9855
M9PEK9	Smog, isoform F	smog	NaN	6.0039	3.1803	6.2819	6.2768	6.3662	6.4740	6.5317
Q9VMX4	AT19154p	Scox	6.1011	5.5943	5.9431	5.6831	5.7114	5.6856	6.0520	6.2160
A0A126GUM1;A0A6M3Q7A2;A0A6M3Q7H0;A0A6M3QAD4;A1Z8A4;A1Z8A6;A4UZC9;Q0E9C8;Q24457;Q7JN04;Q7JP00;Q7K0T7;Q9V5N1	Pipsqueak, isoform N;Pipsqueak, isoform Q;Pipsqueak, isoform O;Pipsqueak, isoform P;Pipsqueak, isoform A;Pipsqueak, isoform M;Pipsqueak, isoform J;Pipsqueak, isoform D;Pipsqueak protein;Pipsqueak protein;PsqB;LD33470p;PsqA	psq	5.9951	5.9279	5.7604	5.7690	5.9285	5.9706	5.6603	5.9734
A0A0B4KGF5;Q8MQJ5;Q9VE69	Uncharacterized protein, isoform C;LD22337p;Uncharacterized protein, isoform D	CG14308;CG7687	6.2859	5.7275	5.6294	5.7455	5.9124	5.8189	5.9885	NaN
B3DMK8;E1JJS1;F6J8Q2;F6J8Q8;F6J8R9;Q8SZE4;Q9VRA4	FI02803p (Fragment);Glutathione S transferase T3, isoform B;CG1702 (Fragment);CG1702 (Fragment);CG1702 (Fragment);RE03226p;Glutathione S transferase T3, isoform A	CG1702;CG1702-RA;GstT3	5.5263	6.0791	5.8895	5.9404	5.8574	5.8526	5.9865	5.8357
B9EQV6;D6W4U9;Q8IQG1;Q8IQG1-2;Q8IQG1-3;Q8IQG1-4	RE25560p;Mob2, isoform E;MOB kinase activator-like 2;MOB kinase activator-like 2, Isoform A;MOB kinase activator-like 2, Isoform B;MOB kinase activator-like 2, Isoform C	Mob2;Mob2-RA		5.8716	6.0027	5.8494	5.6645	5.7091	6.1191	
A0A0B4K6Y4;A0A0B4K7D1;A0A0B4KGS7;A0A126GV12;Q86B79	Unkempt, isoform C;Unkempt, isoform D;Unkempt, isoform F;Unkempt, isoform G;RING finger protein unkempt	unk	6.0222	5.8976	5.8703	5.8088	5.8438	5.8163	5.9094	5.7844
Q0E8E6;Q7KUK9;Q86NP9	Uncharacterized protein, isoform C;Uncharacterized protein, isoform B;AT31792p	CG17839;CT39634;Dmel\CG17839	6.1915	5.8307	5.7062	5.7458	5.6969	5.7267	6.0514	6.0013
Q9Y171	BcDNA.GH02220	OXA1L	6.2241	5.8326	5.9060	5.9112	5.3730	5.5176	6.0870	6.0914
E1JH01;Q9V345	COP9 signalosome complex subunit 4;COP9 signalosome complex subunit 4	CSN4	5.8210	5.8138	5.9144	5.8904	5.7281	5.7924	6.0236	5.9571
D0IQ89;Q7JN06;Q94513	SD16942p (Fragment);Boundary element associated factor;Boundary element associated factor	BEAF-32;BEAF-32-RA	5.8283	5.6304	5.8587	5.8817	6.0376	6.0639	5.8002	5.8350
E8NH88;Q29R50;Q7KUX7;Q8IR13;Q9VXF8;X2JC79;X2JE34	RE23444p (Fragment);RH12113p;Eukaryotic translation initiation factor 4H1, isoform C;Eukaryotic translation initiation factor 4H1, isoform B;Eukaryotic translation initiation factor 4H1, isoform A;Eukaryotic translation initiation factor 4H;Eukaryotic translation initiation factor 4H1, isoform E	;eIF4H1;Rbp2-RB	5.8032	5.7345	6.0069	5.9401	5.8913	5.8462	5.8461	5.8651
H0RNK8;Q9VD92	FI17516p1;Protein archease-like	Archease;CG6353-RA	NaN	5.8178	5.7797	5.8745	5.7994	5.8539	6.0926	5.8460
D5A7N2;H9ZYP6;Q9VDY1	Chromatin-remodeling ATPase INO80 (Fragment);Chromatin-remodeling ATPase INO80;Chromatin-remodeling ATPase INO80	Ino80;Ino80-RA	NaN	6.0230	5.9659	5.6780	5.8394	5.8230	NaN	NaN
Q1EBY0;Q1EC44;Q8T8S4;Q9VDE2	IP15522p;IP02096p (Fragment);AT31109p;Uncharacterized protein, isoform B	;CG5793;Dmel\CG5793	6.3141	6.0427	6.0863	5.9544	5.8728	6.0262	4.6956	5.9346
Q9VGH0	LD28817p	Dmel\CG6962	5.9933	6.0060	5.9402	5.9424	5.7962	5.8337	5.8170	5.5974
B7Z0R7;Q86BR6	Autophagy-related 16, isoform F;Autophagy-related 16, isoform C	Atg16	5.9700	5.8239	5.8155	5.8264	5.8817	5.8981	5.8431	5.8651
M9NEY8;M9NEY8-2;M9NEY8-3;M9NEY8-4;M9NEY8-5	DNA N6-methyl adenine demethylase;DNA N6-methyl adenine demethylase, Isoform C;DNA N6-methyl adenine demethylase, Isoform E;DNA N6-methyl adenine demethylase, Isoform B;DNA N6-methyl adenine demethylase, Isoform F	Tet	5.9875	5.7844	5.6080	5.6281	5.9849	5.9745	5.9793	5.9736
A1ZBW0;A1ZBW1;A1ZBW3;A1ZBW4;D3DMD1;E1JGN7;Q7KA80;Q7KHL0;Q8IGP8;Q8SZZ6;Q9V948	Heterogeneous nuclear ribonucleoprotein K, isoform C;Heterogeneous nuclear ribonucleoprotein K, isoform A;Heterogeneous nuclear ribonucleoprotein K, isoform B;Heterogeneous nuclear ribonucleoprotein K, isoform D;GH20457p;Heterogeneous nuclear ribonucleoprotein K, isoform E;Heterogeneous nuclear ribonucleoprotein (HnRNP);Bancal protein;RE50346p;LD45549p;HnRNP K protein homolog	bl-RB;HnRNP-K	5.9063	5.8642	5.8009	5.8217	5.7864	5.8318	5.9690	5.9332
A0A0B4K7M9;A0A0F7J3E9;Q27237;T2GGE7	Uncharacterized protein, isoform D;MIP06027p1;Protein tumorous imaginal discs, mitochondrial;MIP11551p1	l(2)tid;l(2)tid-RB;l(2)tid-RC	6.0679	5.8663	5.8858	5.8249	5.6775	5.7588	5.9204	5.9065
L0MQ08;Q9V498;X2J9E8	Calsyntenin-1, isoform C;Calsyntenin-1;Calsyntenin-1, isoform D	Cals	6.0565	5.4040	5.1111	5.7765	6.3258	6.4055	5.8387	5.9847
Q9VIL0;U3PV94	Protein brunelleschi;FI22509p1	bru-RA;brun	5.9444	5.8579	5.8671	5.8924	5.7666	5.7557	5.9484	5.8676
Q95RF6	LD34461p	Tom20	6.1820	5.6797	6.0463	5.9084	5.7040	5.6951	5.8980	5.7852
Q9VV36	Retinin	retinin	6.5990	5.5824	NaN	5.8187	5.9320	5.6562	5.4597	5.9878
A0A0B4K651;A0A0B4KGQ2;B7Z0U6;Q9V3J6	Bestrophin 1, isoform C;Bestrophin homolog;Bestrophin 1, isoform B;Bestrophin homolog	Best1	5.9442	6.1845	6.2265	6.2370	5.8089	5.2072	5.4631	5.8262
Q9VEC8	RE23139p1	CG32920	5.5983	5.8570	5.9789	5.8848	5.9250	5.9780	5.5295	6.1437
P05205	Heterochromatin protein 1	Su(var)205	5.9814	5.5842	5.9751	5.6823	6.0142	5.8631	5.9243	NaN
Q9W077	Cuticular protein 62Bc, isoform A	Cpr62Bc	6.1589	5.6546	NaN	5.4251	5.8521	5.7765	5.9367	6.2080
A4V3N7;Q9VA70	Neutral ceramidase;Neutral ceramidase	CDase	5.7759	5.7634	5.8288	5.8854	5.7617	5.7762	6.0099	6.0691
E1JIT7;E1JIT7-2;E1JIT7-3;E1JIT7-4;E1JIT7-5	PH and SEC7 domain-containing protein;PH and SEC7 domain-containing protein, Isoform C;PH and SEC7 domain-containing protein, Isoform D;PH and SEC7 domain-containing protein, Isoform G;PH and SEC7 domain-containing protein, Isoform I	Efa6	5.9753	5.8396	5.8920	5.8953	5.6911	5.7088	5.8434	6.0158
Q24247;Q24247-2;Q24247-3;Q24247-4;Q24247-5;X2JDJ5	Integrin alpha-PS1;Integrin alpha-PS1, Isoform A;Integrin alpha-PS1, Isoform C;Integrin alpha-PS1, Isoform D;Integrin alpha-PS1, Isoform E;Multiple edematous wings, isoform F	mew	6.2724	5.7795	NaN	5.6040	5.8009	5.7625	NaN	5.9212
Q9VEG9	Nurim homolog	nrm	5.8050	5.8272	6.0188	5.9790	5.8788	5.9550	5.8975	5.4926
A0A0B4LFL3;O96827	Eukaryotic translation elongation factor 1 beta, isoform C;Probable elongation factor 1-beta	eEF1beta	6.3274	5.8765	4.9065	6.0065	5.9457	5.9177	5.9098	5.9542
Q7KAK2;Q7KN61	Farnesyl pyrophosphate synthase (Dimethylallyltransferase) (Fragment);Farnesyl pyrophosphate synthase	Fpps	6.0953	6.0257	5.9226	5.8953	5.8284	5.9110	5.5373	5.6219
Q9VF14	Poly(U)-specific endoribonuclease	CG31292-RA;EndoU	6.1581	5.6620	5.8023	5.7447	5.7568	5.7590	5.8403	6.1119
Q9VJL6	GEO09696p1	GMF	5.9342	5.8949	5.7504	5.9335	5.8512	5.8734	5.9349	5.6625
C7LAB6;O96838	1-phosphatidylinositol-3-phosphate 5-kinase;Putative 1-phosphatidylinositol 3-phosphate 5-kinase	fab1;fab1-RA	5.7675	5.7644	5.7858	5.8159	5.7961	5.8711	5.9327	6.0884
Q494H0;Q6NL87;Q8I0D4;Q8MQM4;Q9VFR2	RE64894p;RE64616p;RE20510p;RH42893p;FI18807p1	CG9297;Dmel\CG9297	6.1060	5.8801	5.8722	6.0148	5.6050	5.6433	5.8141	5.8845
E3CTR0;Q9W2J7	RT10314p (Fragment);GH22922p	CG15658-RA;Lapsyn	6.0697	5.5111	5.8746	5.8739	5.6447	5.7404	5.9932	6.1083
A0A0B4KGW3;Q86P11;Q9VHI9	Uncharacterized protein, isoform B;RE06501p;Uncharacterized protein, isoform A	CG11976;CG11978	5.8194	5.7910	5.8890	5.8313	5.7258	5.7639	5.9092	6.0799
M9PC20;M9PCM5;Q59DZ9;Q59E00;Q7KTP6;Q8IPL0;Q9VMU5;Q9VMU5-2;Q9VMU5-3;Q9VMU5-4;Q9VMU5-5	Quick-to-court, isoform K;Quick-to-court, isoform L;Quick-to-court, isoform G;Quick-to-court, isoform E;Quick-to-court, isoform I;Quick-to-court, isoform J;Protein quick-to-court;Protein quick-to-court, Isoform B;Protein quick-to-court, Isoform H;Protein quick-to-court, Isoform M;Protein quick-to-court, Isoform N	qtc	6.2329	5.7041	5.8458	5.6679	5.5369	5.5461	6.0841	6.1817
Q95TL8;Q9VXI3	LD41494p;Uncharacterized protein, isoform C	CG9912;Dmel\CG9911	5.7821	5.9259	5.9976	5.8634	5.9551	5.9143	5.7176	5.6389
Q9VWP1	LD38070p	Usp39	5.7227	5.6892	5.8684	5.7528	5.7682	5.8242	6.0594	6.1082
O96833;Q29QE1;X2J9V9;X2JC00	EG:23E12.2 protein;GH15984p;Rho GTPase activating protein at 1A, isoform D;Rho GTPase activating protein at 1A, isoform E	RhoGAP1A	5.9253	5.7959	5.6944	5.7586	5.6021	5.5477	6.1232	6.3335
Q24269;Q9VA18	D.melanogaster coding region cloned by GAL4 enhancer trap line;Coiled-coil-helix-coiled-coil-helix domain containing 3	Chchd3	6.0814	5.6581	5.6120	5.5359	5.9839	5.8845	6.0112	6.0108
Q6AWH1;Q7PLG1	DnaJ homolog subfamily C member 16 (Fragment);DnaJ homolog subfamily C member 16	;l(3)80Fg	6.0124	5.7615	5.7359	5.7730	5.6390	5.7415	6.0497	6.0629
F2FB57;Q9V535	RNA-binding protein 8A;RNA-binding protein 8A	tsu;tsu-RA	6.1350	5.7553	5.7914	5.7392	5.8427	5.8125	5.8481	5.8512
Q8MSG1;Q9VJG2;S5NID7	GM13065p;Uncharacterized protein;FI22814p1 (Fragment)	cg12288;CG12288;CG12288-RA	5.8436	5.9515	6.0137	5.9807	5.7985	5.8905	5.6477	5.6465
H1ZYC5;H1ZYC9;H1ZYD2;H1ZYD3;M9PD17;Q7K0T0;Q9U9B0;Q9VW83	Gigas (Fragment);Gigas (Fragment);Gigas (Fragment);Gigas (Fragment);Gigas, isoform B;LD36178p (Fragment);Gigas protein;Gigas, isoform A	gig	6.0980	5.7645	5.7780	5.8583	5.6183	5.6585	5.8763	6.1066
C4NYP8;E2QD63;Q86DS1	Hsc70-interacting protein 1;Hsc/Hsp70-interacting protein related, isoform B;Hsc70-interacting protein 2	HIP;HIP-R	6.4394	6.1636	4.4814	5.7884	5.8863	5.8033	6.1881	6.0055
A0A0C4DHA1;Q2M1E6	Moesin/ezrin/radixin homolog 1;Moesin/ezrin/radixin homolog 1	Cdep	5.9125	6.1080	4.3165	6.1143	6.0956	6.0531	6.1432	6.0059
Q9VGE7	Beta-galactosidase	Ect3	NaN	6.0221	5.6539	5.8777	5.8506	5.8007	NaN	5.8492
Q8T9H0;Q9VIJ3	GEO06673p1;FI14214p	BcDNA:SD01241	5.8844	5.6118	5.6458	5.8352	5.7667	5.7594	6.0506	6.1814
A0A1B2AJV1;Q9VZS3	GEO07409p1 (Fragment);Eukaryotic translation initiation factor eIF1	;eIF1	5.5588	6.0184	5.9124	5.9658	5.9039	6.0010	5.7237	5.6509
B6IDH9;B6IDI0;Q9VP98	RH62628p (Fragment);RH63362p (Fragment);Uncharacterized protein	CG11458-RA;Dmel\CG11458	5.7835	5.9818	5.8456	5.9804	5.2543	5.2930	6.0445	6.5504
Q9VAR0	LD39455p	Dmel\CG1951	6.0235	5.6877	5.7479	5.7479	5.6989	5.7130	5.9768	6.1372
Q9W337	GH19985p	CG18429	5.9897	5.8281	5.7796	5.9920	6.0528	6.0113	5.8169	5.2614
M9PFM1;M9PFS3;Q95T82;Q9VUV4	Sugar-free frosting, isoform C;Sugar-free frosting, isoform B;GH13047p;Sugar-free frosting, isoform A	sff	5.6007	5.8699	5.8265	5.9106	5.8652	5.9637	5.8078	5.8809
A0A0B4K6A6;A0A0B4K6E2;A0A0B4K6R7;A0A0B4K790;A0A0B4LHD7;Q24413;Q9VDG5	Na/Ca-exchange protein, isoform F;Na/Ca-exchange protein, isoform G;Na/Ca-exchange protein, isoform D;Na/Ca-exchange protein, isoform E;Na/Ca-exchange protein, isoform H;Na/Ca exchange protein;AT07459p	Calx	6.0853	5.6725	5.6347	5.9128	5.8048	5.7274	NaN	6.0427
A4V4C1;C9QPE1;M9NDU6;M9NGA3;M9PHA6;P08182;P08182-3;Q9NGY7;Q9NGY9	Casein kinase II beta subunit, isoform C;MIP14664p;Casein kinase II beta subunit, isoform I;Casein kinase II beta subunit, isoform J;Casein kinase II beta subunit, isoform K;Casein kinase II subunit beta;Casein kinase II subunit beta, Isoform B;Casein kinase II beta subunit (Fragment);Casein kinase II beta subunit (Fragment)	CkIIbeta;CkIIbeta-RC	5.8895	5.7582	6.2614	6.4257	5.8832	5.9038	5.2261	5.3616
