Orthogroup	drosophila_melanogaster_filt	drosophila_persimilis_filt	drosophila_pseudoobscura_filt	drosophila_sechellia_filt	drosophila_simulans_filt	drosophila_subobscura_filt
OG0010090	lcl|NT_033777.3_cds_NP_650538.1_26400	lcl|NW_020825288.1_cds_XP_002017309.1_3748	lcl|NC_046679.1_cds_XP_001359455.3_4674	lcl|NC_045952.1_cds_XP_032578018.1_15551	lcl|NC_052523.2_cds_XP_039150865.1_17059	lcl|NC_048533.1_cds_XP_034660017.1_14277
OG0010091	lcl|NT_033777.3_cds_NP_650539.2_26402	lcl|NW_020825288.1_cds_XP_002017308.2_3747	lcl|NC_046679.1_cds_XP_001359454.3_4673	lcl|NC_045952.1_cds_XP_002041227.1_15550	lcl|NC_052523.2_cds_XP_016034418.1_17058	lcl|NC_048533.1_cds_XP_034660052.1_14278
OG0010092	lcl|NT_033777.3_cds_NP_001247140.1_26404	lcl|NW_020825288.1_cds_XP_026848901.1_3746	lcl|NC_046679.1_cds_XP_001359453.5_4671	lcl|NC_045952.1_cds_XP_032577272.1_15543	lcl|NC_052523.2_cds_XP_016034417.1_17051	lcl|NC_048533.1_cds_XP_034660014.1_14279
OG0010093	lcl|NT_033777.3_cds_NP_732136.2_26407	lcl|NW_020825288.1_cds_XP_026851016.1_3745	lcl|NC_046679.1_cds_XP_001359452.3_4668	lcl|NC_045952.1_cds_XP_032577538.1_15541	lcl|NC_052523.2_cds_XP_016034411.1_17049	lcl|NC_048533.1_cds_XP_034660041.1_14282
OG0010094	lcl|NT_033777.3_cds_NP_650540.1_26413	lcl|NW_020825288.1_cds_XP_002017303.1_3743	lcl|NC_046679.1_cds_XP_001359451.3_4666	lcl|NC_045952.1_cds_XP_002041222.1_15540	lcl|NC_052523.2_cds_XP_002103187.1_17047	lcl|NC_048533.1_cds_XP_034660048.1_14285
OG0010095	lcl|NT_033777.3_cds_NP_732137.1_26414	lcl|NW_020825288.1_cds_XP_026851012.1_3742	lcl|NC_046679.1_cds_XP_001359450.4_4665	lcl|NC_045952.1_cds_XP_002041221.1_15539	lcl|NC_052523.2_cds_XP_002103186.1_17046	lcl|NC_048533.1_cds_XP_034660062.1_14286
OG0010096	lcl|NT_033777.3_cds_NP_524380.1_26416	lcl|NW_020825288.1_cds_XP_002017301.1_3741	lcl|NC_046679.1_cds_XP_001359449.1_4664	lcl|NC_045952.1_cds_XP_002041220.1_15538	lcl|NC_052523.2_cds_XP_002103185.1_17045	lcl|NC_048533.1_cds_XP_034660060.1_14287
OG0010097	lcl|NT_033777.3_cds_NP_650542.1_26419	lcl|NW_020825288.1_cds_XP_026850988.1_3739	lcl|NC_046679.1_cds_XP_003736757.3_4662	lcl|NC_045952.1_cds_XP_002041219.2_15536	lcl|NC_052523.2_cds_XP_016034410.1_17041	lcl|NC_048533.1_cds_XP_034660008.1_14288
OG0010098	lcl|NT_033777.3_cds_NP_650543.1_26420	lcl|NW_020825288.1_cds_XP_002017299.1_3738	lcl|NC_046679.1_cds_XP_001359447.3_4661	lcl|NC_045952.1_cds_XP_002041218.1_15535	lcl|NC_052523.2_cds_XP_002103183.1_17040	lcl|NC_048533.1_cds_XP_034660049.1_14289
OG0010099	lcl|NT_033777.3_cds_NP_650544.1_26422	lcl|NW_020825288.1_cds_XP_002017298.2_3737	lcl|NC_046679.1_cds_XP_001359446.4_4660	lcl|NC_045952.1_cds_XP_002041217.2_15534	lcl|NC_052523.2_cds_XP_016034406.1_17039	lcl|NC_048533.1_cds_XP_034660040.1_14290
OG0010100	lcl|NT_033777.3_cds_NP_001262638.1_26424	lcl|NW_020825288.1_cds_XP_026840304.1_3735	lcl|NC_046679.1_cds_XP_033232639.1_4658	lcl|NC_045952.1_cds_XP_032578437.1_15533	lcl|NC_052523.2_cds_XP_016034405.1_17038	lcl|NC_048533.1_cds_XP_034660019.1_14291
OG0010101	lcl|NT_033777.3_cds_NP_001036717.1_26427	lcl|NW_020825288.1_cds_XP_002017200.1_3592	lcl|NC_046679.1_cds_XP_001359381.2_4478	lcl|NC_045952.1_cds_XP_002041215.1_15532	lcl|NC_052523.2_cds_XP_002103180.1_17035	lcl|NC_048533.1_cds_XP_034660915.1_14436
OG0010102	lcl|NT_033777.3_cds_NP_650547.1_26428	lcl|NW_020825288.1_cds_XP_002017201.1_3593	lcl|NC_046679.1_cds_XP_033234706.1_4479	lcl|NC_045952.1_cds_XP_002041214.1_15531	lcl|NC_052523.2_cds_XP_016034402.1_17034	lcl|NC_048533.1_cds_XP_034662945.1_14435
OG0010103	lcl|NT_033777.3_cds_NP_001138060.1_26429	lcl|NW_020825288.1_cds_XP_002017202.1_3595	lcl|NC_046679.1_cds_XP_002137752.2_4482	lcl|NC_045952.1_cds_XP_032579487.1_15530	lcl|NC_052523.2_cds_XP_002103176.2_17033	lcl|NC_048533.1_cds_XP_034659874.1_14434
OG0010104	lcl|NT_033777.3_cds_NP_477442.1_26430	lcl|NW_020825288.1_cds_XP_002017203.1_3596	lcl|NC_046679.1_cds_XP_001359383.1_4483	lcl|NC_045952.1_cds_XP_002041210.1_15529	lcl|NC_052523.2_cds_XP_016034401.1_17032	lcl|NC_048533.1_cds_XP_034662962.1_14433
OG0010105	lcl|NT_033777.3_cds_NP_001036720.1_26435	lcl|NW_020825288.1_cds_XP_002017206.2_3599	lcl|NC_046679.1_cds_XP_001359386.4_4487	lcl|NC_045952.1_cds_XP_002041207.1_15525	lcl|NC_052523.2_cds_XP_002103172.1_17027	lcl|NC_048533.1_cds_XP_034662192.1_14430
OG0010106	lcl|NT_033777.3_cds_NP_650552.3_26437	lcl|NW_020825288.1_cds_XP_002017207.1_3600	lcl|NC_046679.1_cds_XP_002137753.2_4488	lcl|NC_045952.1_cds_XP_002041206.1_15524	lcl|NC_052523.2_cds_XP_002103171.1_17026	lcl|NC_048533.1_cds_XP_034662193.1_14429
OG0010107	lcl|NT_033777.3_cds_NP_650553.1_26438	lcl|NW_020825288.1_cds_XP_002017208.2_3601	lcl|NC_046679.1_cds_XP_002137754.1_4489	lcl|NC_045952.1_cds_XP_002041205.1_15523	lcl|NC_052523.2_cds_XP_039151923.1_17025	lcl|NC_048533.1_cds_XP_034662191.1_14428
OG0010108	lcl|NT_033777.3_cds_NP_650554.3_26439	lcl|NW_020825288.1_cds_XP_002023854.2_907	lcl|NC_046679.1_cds_XP_033236535.1_1161	lcl|NC_045952.1_cds_XP_032579512.1_15522	lcl|NC_052523.2_cds_XP_016034397.2_17024	lcl|NC_048533.1_cds_XP_034664945.1_16702
OG0010109	lcl|NT_033777.3_cds_NP_650555.2_26440	lcl|NW_020825288.1_cds_XP_002023851.1_906	lcl|NC_046679.1_cds_XP_033232385.1_1160	lcl|NC_045952.1_cds_XP_002041203.1_15521	lcl|NC_052523.2_cds_XP_016034396.1_17023	lcl|NC_048533.1_cds_XP_034664046.1_16701
OG0010110	lcl|NT_033777.3_cds_NP_477462.1_26441	lcl|NW_020825288.1_cds_XP_002023850.1_905	lcl|NC_046679.1_cds_XP_001358015.1_1159	lcl|NC_045952.1_cds_XP_002041202.1_15520	lcl|NC_052523.2_cds_XP_016034395.1_17022	lcl|NC_048533.1_cds_XP_034664026.1_16700
OG0010111	lcl|NT_033777.3_cds_NP_001189234.1_26444	lcl|NW_020825288.1_cds_XP_026850500.1_901	lcl|NC_046679.1_cds_XP_033234855.1_1154	lcl|NC_045952.1_cds_XP_032579488.1_15516	lcl|NC_052523.2_cds_XP_039151898.1_17017	lcl|NC_048533.1_cds_XP_034663990.1_16696
OG0010112	lcl|NT_033777.3_cds_NP_650561.1_26455	lcl|NW_020825288.1_cds_XP_002023848.1_900	lcl|NC_046679.1_cds_XP_001358011.2_1135	lcl|NC_045952.1_cds_XP_002041197.1_15496	lcl|NC_052523.2_cds_XP_002103163.2_16996	lcl|NC_048533.1_cds_XP_034664045.1_16677
OG0010113	lcl|NT_033777.3_cds_NP_524381.1_26456	lcl|NW_020825288.1_cds_XP_026850791.1_898	lcl|NC_046679.1_cds_XP_001358010.1_1134	lcl|NC_045952.1_cds_XP_002041196.1_15495	lcl|NC_052523.2_cds_XP_016034388.1_16995	lcl|NC_048533.1_cds_XP_034664043.1_16675
OG0010114	lcl|NT_033777.3_cds_NP_650562.1_26457	lcl|NW_020825288.1_cds_XP_002023846.1_897	lcl|NC_046679.1_cds_XP_001358009.3_1133	lcl|NC_045952.1_cds_XP_002041194.1_15494	lcl|NC_052523.2_cds_XP_002103159.1_16994	lcl|NC_048533.1_cds_XP_034665875.1_16674
OG0010115	lcl|NT_033777.3_cds_NP_650563.2_26458	lcl|NW_020825288.1_cds_XP_002023845.1_896	lcl|NC_046679.1_cds_XP_001358008.1_1132	lcl|NC_045952.1_cds_XP_002041193.1_15493	lcl|NC_052523.2_cds_XP_002103158.1_16993	lcl|NC_048533.1_cds_XP_034665871.1_16673
OG0010116	lcl|NT_033777.3_cds_NP_536741.1_26459	lcl|NW_020825288.1_cds_XP_002023844.1_894	lcl|NC_046679.1_cds_XP_001358007.3_1130	lcl|NC_045952.1_cds_XP_002041192.2_15491	lcl|NC_052523.2_cds_XP_016034386.1_16992	lcl|NC_048533.1_cds_XP_034665877.1_16672
OG0010117	lcl|NT_033777.3_cds_NP_001262644.2_26462	lcl|NW_020825288.1_cds_XP_002023843.1_892	lcl|NC_046679.1_cds_XP_001358006.4_1129	lcl|NC_045952.1_cds_XP_002041191.2_15488	lcl|NC_052523.2_cds_XP_016034383.1_16989	lcl|NC_048533.1_cds_XP_034664944.1_16671
OG0010118	lcl|NT_033777.3_cds_NP_650565.2_26464	lcl|NW_020825288.1_cds_XP_002023842.1_891	lcl|NC_046679.1_cds_XP_002137103.2_1128	lcl|NC_045952.1_cds_XP_002041190.2_15487	lcl|NC_052523.2_cds_XP_002103155.1_16988	lcl|NC_048533.1_cds_XP_034665876.1_16670
OG0010119	lcl|NT_033777.3_cds_NP_650569.1_26468	lcl|NW_020825288.1_cds_XP_026844913.1_2929	lcl|NC_046679.1_cds_XP_015037590.2_3641	lcl|NC_045952.1_cds_XP_002041186.1_15483	lcl|NC_052523.2_cds_XP_016034363.1_16984	lcl|NC_048533.1_cds_XP_034661237.1_16399
OG0010120	lcl|NT_033777.3_cds_NP_001097814.1_26471	lcl|NW_020825288.1_cds_XP_026840283.1_2411	lcl|NC_046679.1_cds_XP_033232981.1_2534	lcl|NC_045952.1_cds_XP_032576608.1_15481	lcl|NC_052523.2_cds_XP_016034372.1_16982	lcl|NC_048533.1_cds_XP_034661737.1_15935
OG0010121	lcl|NT_033777.3_cds_NP_650570.1_26478	lcl|NW_020825288.1_cds_XP_002014155.1_2925	lcl|NC_046679.1_cds_XP_001359060.1_3637	lcl|NC_045952.1_cds_XP_002041181.1_15473	lcl|NC_052523.2_cds_XP_016034361.1_16965	lcl|NC_048533.1_cds_XP_034660378.1_16394
OG0010122	lcl|NT_033777.3_cds_NP_650571.2_26480	lcl|NW_020825288.1_cds_XP_002014156.1_2926	lcl|NC_046679.1_cds_XP_001359061.1_3638	lcl|NC_045952.1_cds_XP_002041180.1_15472	lcl|NC_052523.2_cds_XP_016034360.1_16964	lcl|NC_048533.1_cds_XP_034660376.1_16395
OG0010123	lcl|NT_033777.3_cds_NP_650572.2_26481	lcl|NW_020825288.1_cds_XP_026848688.1_2927	lcl|NC_046679.1_cds_XP_001359062.1_3639	lcl|NC_045952.1_cds_XP_002041179.1_15471	lcl|NC_052523.2_cds_XP_016034358.1_16962	lcl|NC_048533.1_cds_XP_034660375.1_16396
OG0010124	lcl|NT_033777.3_cds_NP_650573.1_26485	lcl|NW_020825288.1_cds_XP_002014158.1_2928	lcl|NC_046679.1_cds_XP_001359063.3_3640	lcl|NC_045952.1_cds_XP_002041178.1_15470	lcl|NC_052523.2_cds_XP_016034357.1_16961	lcl|NC_048533.1_cds_XP_034660379.1_16397
OG0010125	lcl|NT_033777.3_cds_NP_536776.2_26487	lcl|NW_020825288.1_cds_XP_002014160.1_2931	lcl|NC_046679.1_cds_XP_001359065.3_3643	lcl|NC_045952.1_cds_XP_002041176.1_15466	lcl|NC_052523.2_cds_XP_016034355.1_16957	lcl|NC_048533.1_cds_XP_034662717.1_16400
OG0010126	lcl|NT_033777.3_cds_NP_536752.1_26493	lcl|NW_020825288.1_cds_XP_026851213.1_2935	lcl|NC_046679.1_cds_XP_015037595.1_3647	lcl|NC_045952.1_cds_XP_032577445.1_15462	lcl|NC_052523.2_cds_XP_039150475.1_16952	lcl|NC_048533.1_cds_XP_034661192.1_16404
OG0010127	lcl|NT_033777.3_cds_NP_732175.1_26494	lcl|NW_020825288.1_cds_XP_002014164.1_2936	lcl|NC_046679.1_cds_XP_001359067.1_3648	lcl|NC_045952.1_cds_XP_002041170.1_15461	lcl|NC_052523.2_cds_XP_002103143.1_16951	lcl|NC_048533.1_cds_XP_034663325.1_16405
OG0010128	lcl|NT_033777.3_cds_NP_536732.1_26495	lcl|NW_020825288.1_cds_XP_002014165.2_2937	lcl|NC_046679.1_cds_XP_033232322.1_3649	lcl|NC_045952.1_cds_XP_002041169.1_15460	lcl|NC_052523.2_cds_XP_002103141.2_16950	lcl|NC_048533.1_cds_XP_034660860.1_16406
OG0010129	lcl|NT_033777.3_cds_NP_732176.1_26496	lcl|NW_020825288.1_cds_XP_002014167.2_2938	lcl|NC_046679.1_cds_XP_033233119.1_3653	lcl|NC_045952.1_cds_XP_032577299.1_15458	lcl|NC_052523.2_cds_XP_016034352.1_16949	lcl|NC_048533.1_cds_XP_034661204.1_16407
OG0010130	lcl|NT_033777.3_cds_NP_524896.2_26502	lcl|NW_020825288.1_cds_XP_026851245.1_2940	lcl|NC_046679.1_cds_XP_033239762.1_3657	lcl|NC_045952.1_cds_XP_002041161.1_15451	lcl|NC_052523.2_cds_XP_002103136.3_16943	lcl|NC_048533.1_cds_XP_034662119.1_16410
OG0010131	lcl|NT_033777.3_cds_NP_650578.1_26510	lcl|NW_020825288.1_cds_XP_002014170.1_2941	lcl|NC_046679.1_cds_XP_001359070.1_3658	lcl|NC_045952.1_cds_XP_002041159.1_15449	lcl|NC_052523.2_cds_XP_016034347.1_16942	lcl|NC_048533.1_cds_XP_034664824.1_16411
OG0010132	lcl|NT_033777.3_cds_NP_650579.1_26514	lcl|NW_020825288.1_cds_XP_026850806.1_2945	lcl|NC_046679.1_cds_XP_033235699.1_3664	lcl|NC_045952.1_cds_XP_032578708.1_15444	lcl|NC_052523.2_cds_XP_016034342.1_16936	lcl|NC_048533.1_cds_XP_034664822.1_16417
OG0010133	lcl|NT_033777.3_cds_NP_650582.1_26524	lcl|NW_020825288.1_cds_XP_002014183.1_2951	lcl|NC_046679.1_cds_XP_001359074.2_3670	lcl|NC_045952.1_cds_XP_002041152.1_15433	lcl|NC_052523.2_cds_XP_016034341.1_16928	lcl|NC_048533.1_cds_XP_034664811.1_16422
OG0010134	lcl|NT_033777.3_cds_NP_650583.1_26525	lcl|NW_020825288.1_cds_XP_002014184.2_2954	lcl|NC_046679.1_cds_XP_033241767.1_3673	lcl|NC_045952.1_cds_XP_002041151.1_15432	lcl|NC_052523.2_cds_XP_016034340.1_16927	lcl|NC_048533.1_cds_XP_034664810.1_16423
OG0010135	lcl|NT_033777.3_cds_NP_650584.1_26526	lcl|NW_020825288.1_cds_XP_002014186.1_2955	lcl|NC_046679.1_cds_XP_033241775.1_3674	lcl|NC_045952.1_cds_XP_002041150.1_15431	lcl|NC_052523.2_cds_XP_002103125.1_16926	lcl|NC_048533.1_cds_XP_034661273.1_16424
OG0010136	lcl|NT_033777.3_cds_NP_001247146.1_26528	lcl|NW_020825288.1_cds_XP_026840633.1_2956	lcl|NC_046679.1_cds_XP_001359077.2_3675	lcl|NC_045952.1_cds_XP_032578055.1_15429	lcl|NC_052523.2_cds_XP_016034338.1_16924	lcl|NC_048533.1_cds_XP_034661271.1_16425
OG0010137	lcl|NT_033777.3_cds_NP_650586.2_26530	lcl|NW_020825288.1_cds_XP_002014188.1_2961	lcl|NC_046679.1_cds_XP_033240046.1_3677	lcl|NC_045952.1_cds_XP_002041148.2_15428	lcl|NC_052523.2_cds_XP_002103123.1_16923	lcl|NC_048533.1_cds_XP_034663315.1_16428
OG0010138	lcl|NT_033777.3_cds_NP_001163633.1_26531	lcl|NW_020825288.1_cds_XP_002014189.2_2958	lcl|NC_046679.1_cds_XP_002137600.3_3676	lcl|NC_045952.1_cds_XP_032577113.1_15427	lcl|NC_052523.2_cds_XP_016034337.1_16922	lcl|NC_048533.1_cds_XP_034663314.1_16427
OG0010139	lcl|NT_033777.3_cds_NP_650588.2_26537	lcl|NW_020825288.1_cds_XP_026844152.1_2963	lcl|NC_046679.1_cds_XP_033239336.1_3681	lcl|NC_045952.1_cds_XP_032577756.1_15423	lcl|NC_052523.2_cds_XP_002103119.2_16919	lcl|NC_048533.1_cds_XP_034663005.1_18019
OG0010140	lcl|NT_033777.3_cds_NP_650590.1_26542	lcl|NW_020825288.1_cds_XP_002014194.1_2965	lcl|NC_046679.1_cds_XP_001359081.3_3688	lcl|NC_045952.1_cds_XP_002041143.1_15419	lcl|NC_052523.2_cds_XP_002103117.1_16916	lcl|NC_048533.1_cds_XP_034662515.1_18018
OG0010141	lcl|NT_033777.3_cds_NP_650591.1_26543	lcl|NW_020825288.1_cds_XP_002014195.1_2966	lcl|NC_046679.1_cds_XP_001359082.2_3690	lcl|NC_045952.1_cds_XP_002041142.1_15418	lcl|NC_052523.2_cds_XP_002103116.1_16915	lcl|NC_048533.1_cds_XP_034662514.1_18017
OG0010142	lcl|NT_033777.3_cds_NP_650592.1_26544	lcl|NW_020825288.1_cds_XP_026849585.1_2967	lcl|NC_046679.1_cds_XP_033232956.1_3691	lcl|NC_045952.1_cds_XP_002041141.1_15417	lcl|NC_052523.2_cds_XP_002103115.3_16914	lcl|NC_048533.1_cds_XP_034661296.1_18015
OG0010143	lcl|NT_033777.3_cds_NP_001369021.1_26546	lcl|NW_020825288.1_cds_XP_026845585.1_2969	lcl|NC_046679.1_cds_XP_033232839.1_3693	lcl|NC_045952.1_cds_XP_032577118.1_15416	lcl|NC_052523.2_cds_XP_016034329.1_16911	lcl|NC_048533.1_cds_XP_034660346.1_18014
OG0010144	lcl|NT_033777.3_cds_NP_732199.2_26550	lcl|NW_020825288.1_cds_XP_002016726.1_2971	lcl|NC_046679.1_cds_XP_002137602.2_3695	lcl|NC_045952.1_cds_XP_002041136.1_15415	lcl|NC_052523.2_cds_XP_016034328.1_16910	lcl|NC_048533.1_cds_XP_034660347.1_18013
OG0010145	lcl|NT_033777.3_cds_NP_524382.1_26551	lcl|NW_020825288.1_cds_XP_002016727.1_2972	lcl|NC_046679.1_cds_XP_001359085.2_3696	lcl|NC_045952.1_cds_XP_002041135.1_15414	lcl|NC_052523.2_cds_XP_002103109.1_16909	lcl|NC_048533.1_cds_XP_034660875.1_18012
OG0010146	lcl|NT_033777.3_cds_NP_732202.2_26552	lcl|NW_020825288.1_cds_XP_026843350.1_2973	lcl|NC_046679.1_cds_XP_001359086.4_3697	lcl|NC_045952.1_cds_XP_002041134.1_15411	lcl|NC_052523.2_cds_XP_002103108.1_16906	lcl|NC_048533.1_cds_XP_034660870.1_18008
OG0010147	lcl|NT_033777.3_cds_NP_650595.1_26555	lcl|NW_020825288.1_cds_XP_002013199.2_1692	lcl|NC_046679.1_cds_XP_003736635.2_3393	lcl|NC_045952.1_cds_XP_002041133.2_15408	lcl|NC_052523.2_cds_XP_016034322.1_16903	lcl|NC_048533.1_cds_XP_034661954.1_17413
OG0010148	lcl|NT_033777.3_cds_NP_650596.1_26558	lcl|NW_020825288.1_cds_XP_026850979.1_825	lcl|NC_046679.1_cds_XP_001357971.3_1053	lcl|NC_045952.1_cds_XP_002041132.1_15406	lcl|NC_052523.2_cds_XP_002076630.2_16902	lcl|NC_048533.1_cds_XP_034660852.1_16596
OG0010149	lcl|NT_033777.3_cds_NP_001262659.2_26561	lcl|NW_020825288.1_cds_XP_026840179.1_827	lcl|NC_046679.1_cds_XP_015038803.2_1061	lcl|NC_045952.1_cds_XP_032578173.1_15393	lcl|NC_052523.2_cds_XP_016034312.1_16888	lcl|NC_048533.1_cds_XP_034660833.1_16607
OG0010150	lcl|NT_033777.3_cds_NP_650599.1_26576	lcl|NW_020825288.1_cds_XP_002023799.1_839	lcl|NC_046679.1_cds_XP_001357981.4_1068	lcl|NC_045952.1_cds_XP_002041126.1_15389	lcl|NC_052523.2_cds_XP_002103101.1_16885	lcl|NC_048533.1_cds_XP_034664920.1_16612
OG0010151	lcl|NT_033777.3_cds_NP_650600.2_26577	lcl|NW_020825288.1_cds_XP_002023800.2_837	lcl|NC_046679.1_cds_XP_001357974.3_1066	lcl|NC_045952.1_cds_XP_002041125.1_15388	lcl|NC_052523.2_cds_XP_002103100.1_16884	lcl|NC_048533.1_cds_XP_034663805.1_16613
OG0010152	lcl|NT_033777.3_cds_NP_001138068.1_26580	lcl|NW_020825288.1_cds_XP_002023802.1_842	lcl|NC_046679.1_cds_XP_001357977.3_1070	lcl|NC_045952.1_cds_XP_002041123.1_15386	lcl|NC_052523.2_cds_XP_016034308.1_16882	lcl|NC_048533.1_cds_XP_034663807.1_16615
OG0010153	lcl|NT_033777.3_cds_NP_732214.1_26581	lcl|NW_020825288.1_cds_XP_002023803.1_843	lcl|NC_046679.1_cds_XP_001357978.3_1071	lcl|NC_045952.1_cds_XP_002041122.1_15385	lcl|NC_052523.2_cds_XP_002103097.1_16881	lcl|NC_048533.1_cds_XP_034663810.1_16616
OG0010154	lcl|NT_033777.3_cds_NP_650604.1_26583	lcl|NW_020825288.1_cds_XP_026840083.1_845	lcl|NC_046679.1_cds_XP_001357979.3_1073	lcl|NC_045952.1_cds_XP_002041120.1_15383	lcl|NC_052523.2_cds_XP_002103095.1_16879	lcl|NC_048533.1_cds_XP_034663809.1_16618
OG0010155	lcl|NT_033777.3_cds_NP_650606.2_26585	lcl|NW_020825288.1_cds_XP_002023807.2_847	lcl|NC_046679.1_cds_XP_001357982.3_1075	lcl|NC_045952.1_cds_XP_002041118.1_15381	lcl|NC_052523.2_cds_XP_016034307.1_16877	lcl|NC_048533.1_cds_XP_034663803.1_16620
OG0010156	lcl|NT_033777.3_cds_NP_650607.1_26587	lcl|NW_020825288.1_cds_XP_002012903.1_1305	lcl|NC_046679.1_cds_XP_001358214.3_1668	lcl|NC_045952.1_cds_XP_002041117.1_15380	lcl|NC_052523.2_cds_XP_002103092.1_16876	lcl|NC_048533.1_cds_XP_034665130.1_14930
OG0010157	lcl|NT_033777.3_cds_NP_650608.1_26588	lcl|NW_020825288.1_cds_XP_002012902.1_1304	lcl|NC_046679.1_cds_XP_001358213.4_1667	lcl|NC_045952.1_cds_XP_002041116.1_15379	lcl|NC_052523.2_cds_XP_002103091.1_16875	lcl|NC_048533.1_cds_XP_034665141.1_14931
OG0010158	lcl|NT_033777.3_cds_NP_650609.1_26589	lcl|NW_020825288.1_cds_XP_002012901.1_1303	lcl|NC_046679.1_cds_XP_001358212.3_1666	lcl|NC_045952.1_cds_XP_002041115.1_15378	lcl|NC_052523.2_cds_XP_016034306.1_16874	lcl|NC_048533.1_cds_XP_034665139.1_14932
OG0010159	lcl|NT_033777.3_cds_NP_650610.1_26590	lcl|NW_020825288.1_cds_XP_002012900.1_1302	lcl|NC_046679.1_cds_XP_001358211.3_1665	lcl|NC_045952.1_cds_XP_002041114.1_15377	lcl|NC_052523.2_cds_XP_016034305.1_16873	lcl|NC_048533.1_cds_XP_034664210.1_15459
OG0010160	lcl|NT_033777.3_cds_NP_001262662.1_26593	lcl|NW_020825288.1_cds_XP_026840249.1_1560	lcl|NC_046679.1_cds_XP_033241807.1_1977	lcl|NC_045952.1_cds_XP_032577336.1_15375	lcl|NC_052523.2_cds_XP_016034304.1_16871	lcl|NC_048533.1_cds_XP_034660612.1_16961
OG0010161	lcl|NT_033777.3_cds_NP_650613.2_26599	lcl|NW_020825288.1_cds_XP_026840017.1_1557	lcl|NC_046679.1_cds_XP_001358338.4_1975	lcl|NC_045952.1_cds_XP_002041110.1_15371	lcl|NC_052523.2_cds_XP_016034301.1_16868	lcl|NC_048533.1_cds_XP_034665066.1_16959
OG0010162	lcl|NT_033777.3_cds_NP_524384.3_26604	lcl|NW_020825288.1_cds_XP_002013107.1_1554	lcl|NC_046679.1_cds_XP_002137291.1_1972	lcl|NC_045952.1_cds_XP_032578046.1_15364	lcl|NC_052523.2_cds_XP_016034296.1_16860	lcl|NC_048533.1_cds_XP_034662534.1_16955
OG0010163	lcl|NT_033777.3_cds_NP_650616.2_26606	lcl|NW_020825288.1_cds_XP_002013104.1_1551	lcl|NC_046679.1_cds_XP_001358335.3_1969	lcl|NC_045952.1_cds_XP_002041102.2_15361	lcl|NC_052523.2_cds_XP_002103080.1_16855	lcl|NC_048533.1_cds_XP_034659868.1_16951
OG0010164	lcl|NT_033777.3_cds_NP_001262663.1_26610	lcl|NW_020825288.1_cds_XP_026840607.1_1552	lcl|NC_046679.1_cds_XP_033232617.1_1970	lcl|NC_045952.1_cds_XP_032578349.1_15362	lcl|NC_052523.2_cds_XP_016034293.1_16856	lcl|NC_048533.1_cds_XP_034659865.1_16952
OG0010165	lcl|NT_033777.3_cds_NP_524385.2_26613	lcl|NW_020825288.1_cds_XP_002013102.1_1549	lcl|NC_046679.1_cds_XP_015037090.2_1967	lcl|NC_045952.1_cds_XP_002041100.1_15358	lcl|NC_052523.2_cds_XP_016034291.1_16851	lcl|NC_048533.1_cds_XP_034665260.1_16948
OG0010166	lcl|NT_033777.3_cds_NP_001262665.1_26617	lcl|NW_020825288.1_cds_XP_002013100.2_1548	lcl|NC_046679.1_cds_XP_033232619.1_1966	lcl|NC_045952.1_cds_XP_032578350.1_15357	lcl|NC_052523.2_cds_XP_016034290.2_16850	lcl|NC_048533.1_cds_XP_034665256.1_16947
OG0010167	lcl|NT_033777.3_cds_NP_001097820.2_26622	lcl|NW_020825288.1_cds_XP_002013098.2_1547	lcl|NC_046679.1_cds_XP_033232614.1_1965	lcl|NC_045952.1_cds_XP_032578352.1_15355	lcl|NC_052523.2_cds_XP_016034289.1_16848	lcl|NC_048533.1_cds_XP_034665272.1_16946
OG0010168	lcl|NT_033777.3_cds_NP_001097821.1_26623	lcl|NW_020825288.1_cds_XP_026840197.1_1546	lcl|NC_046679.1_cds_XP_015037088.2_1963	lcl|NC_045952.1_cds_XP_032578355.1_15354	lcl|NC_052523.2_cds_XP_016034287.1_16847	lcl|NC_048533.1_cds_XP_034665274.1_16945
OG0010169	lcl|NT_033777.3_cds_NP_001189242.1_26626	lcl|NW_020825288.1_cds_XP_026849621.1_1537	lcl|NC_046679.1_cds_XP_033232308.1_1958	lcl|NC_045952.1_cds_XP_032578371.1_15351	lcl|NC_052523.2_cds_XP_039151610.1_16843	lcl|NC_048533.1_cds_XP_034665273.1_16941
OG0010170	lcl|NT_033777.3_cds_NP_650621.1_26628	lcl|NW_020825288.1_cds_XP_002013093.1_1536	lcl|NC_046679.1_cds_XP_001358332.2_1957	lcl|NC_045952.1_cds_XP_002041095.1_15350	lcl|NC_052523.2_cds_XP_002103074.1_16842	lcl|NC_048533.1_cds_XP_034665050.1_16940
OG0010171	lcl|NT_033777.3_cds_NP_650622.1_26629	lcl|NW_020825288.1_cds_XP_002013092.2_1535	lcl|NC_046679.1_cds_XP_001358331.3_1956	lcl|NC_045952.1_cds_XP_002041094.1_15349	lcl|NC_052523.2_cds_XP_002103073.1_16841	lcl|NC_048533.1_cds_XP_034665258.1_16939
